customer_id,last_order_time,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,segment_name,purchase,view,favorite,cart,unique_product_count,conversion_rate,cluster_id,cluster_name
13996,2010-11-18 16:27:00,386,1,403.38,3,3,4,10,ordinary,15,0,0,0,15,0.0,0,ordinary
14057,2011-02-18 11:27:00,294,1,623.78,3,3,4,10,ordinary,58,0,0,0,57,0.0,0,ordinary
14089,2011-10-14 10:38:00,56,1,161.0,5,3,2,10,potential,14,0,0,0,13,0.0,0,ordinary
14133,2011-08-02 11:33:00,129,1,267.71999999999997,4,3,3,10,potential,11,0,0,0,11,0.0,0,ordinary
14178,2011-10-04 12:39:00,66,1,198.74,5,3,2,10,potential,47,0,0,0,47,0.0,0,ordinary
14309,2010-10-22 13:18:00,413,1,764.04,2,3,5,10,sleeping,30,0,0,0,30,0.0,0,ordinary
14356,2011-09-21 09:18:00,79,1,356.2,4,3,3,10,potential,13,0,0,0,13,0.0,0,ordinary
14419,2011-11-29 11:22:00,10,1,216.75,5,3,2,10,potential,49,0,0,0,46,0.0,0,ordinary
14527,2011-02-28 13:25:00,284,2,204.05,3,5,2,10,ordinary,24,0,0,0,23,0.0,0,ordinary
14640,2011-04-26 12:31:00,227,1,413.45000000000005,3,3,4,10,ordinary,24,0,0,0,23,0.0,0,ordinary
14666,2011-11-15 12:57:00,24,1,195.25,5,3,2,10,potential,14,0,0,0,14,0.0,0,ordinary
14672,2011-04-19 10:19:00,234,1,480.27,3,3,4,10,ordinary,27,0,0,0,27,0.0,0,ordinary
14733,2011-05-19 14:56:00,204,1,347.26,4,3,3,10,potential,8,0,0,0,8,0.0,0,ordinary
14755,2011-08-19 12:49:00,112,1,315.5,4,3,3,10,potential,15,0,0,0,15,0.0,0,ordinary
14854,2011-04-26 12:29:00,227,1,535.97,3,3,4,10,ordinary,23,0,0,0,23,0.0,0,ordinary
14997,2011-09-12 13:34:00,88,1,278.4,4,3,3,10,potential,12,0,0,0,12,0.0,0,ordinary
15058,2011-11-14 14:39:00,25,1,231.8,5,3,2,10,potential,61,0,0,0,51,0.0,0,ordinary
15129,2011-08-25 10:45:00,106,1,306.0,4,3,3,10,potential,1,0,0,0,1,0.0,0,ordinary
15194,2011-05-06 16:17:00,217,1,313.3,4,3,3,10,potential,13,0,0,0,13,0.0,0,ordinary
15206,2011-11-29 13:41:00,10,1,183.6,5,3,2,10,potential,3,0,0,0,3,0.0,0,ordinary
15394,2010-12-16 12:46:00,358,1,587.66,3,3,4,10,ordinary,24,0,0,0,24,0.0,0,ordinary
15429,2011-09-25 13:42:00,75,1,243.06,5,3,2,10,potential,47,0,0,0,44,0.0,0,ordinary
15448,2011-01-31 10:42:00,312,1,494.64,3,3,4,10,ordinary,28,0,0,0,28,0.0,0,ordinary
15481,2010-11-03 14:52:00,401,1,1993.34,2,3,5,10,sleeping,38,0,0,0,38,0.0,0,ordinary
15608,2011-08-11 09:56:00,120,1,285.68,4,3,3,10,potential,18,0,0,0,18,0.0,0,ordinary
15621,2011-12-05 13:40:00,4,1,235.57,5,3,2,10,potential,8,0,0,0,8,0.0,0,ordinary
15641,2011-03-02 13:03:00,282,1,453.79,3,3,4,10,ordinary,31,0,0,0,31,0.0,0,ordinary
15971,2011-11-22 12:50:00,17,1,204.0,5,3,2,10,potential,1,0,0,0,1,0.0,0,ordinary
15993,2011-12-01 10:44:00,8,1,218.94,5,3,2,10,potential,34,0,0,0,34,0.0,0,ordinary
16146,2011-04-21 15:25:00,232,1,385.69,3,3,4,10,ordinary,19,0,0,0,19,0.0,0,ordinary
16153,2011-08-16 09:34:00,115,1,323.44,4,3,3,10,potential,18,0,0,0,18,0.0,0,ordinary
16214,2011-06-22 11:30:00,170,1,313.08000000000004,4,3,3,10,potential,9,0,0,0,9,0.0,0,ordinary
16243,2011-10-16 12:09:00,54,1,214.95,5,3,2,10,potential,17,0,0,0,17,0.0,0,ordinary
16333,2011-05-31 13:39:00,192,1,310.8,4,3,3,10,potential,1,0,0,0,1,0.0,0,ordinary
16442,2011-12-08 11:43:00,1,1,179.76,5,3,2,10,potential,72,0,0,0,70,0.0,0,ordinary
16609,2011-07-12 10:02:00,150,1,347.29,4,3,3,10,potential,21,0,0,0,21,0.0,0,ordinary
16618,2011-05-13 10:35:00,210,1,341.52,4,3,3,10,potential,9,0,0,0,9,0.0,0,ordinary
16657,2011-11-16 12:18:00,23,1,258.24,5,3,2,10,potential,42,0,0,0,35,0.0,0,ordinary
16701,2010-12-13 11:51:00,361,1,476.76,3,3,4,10,ordinary,11,0,0,0,11,0.0,0,ordinary
16745,2011-03-10 12:16:00,274,1,541.1,3,3,4,10,ordinary,28,0,0,0,28,0.0,0,ordinary
16841,2011-06-07 14:38:00,185,1,306.68,4,3,3,10,potential,16,0,0,0,16,0.0,0,ordinary
16895,2011-10-06 12:15:00,64,1,219.14,5,3,2,10,potential,69,0,0,0,57,0.0,0,ordinary
16945,2011-06-28 08:38:00,164,1,310.0,4,3,3,10,potential,14,0,0,0,14,0.0,0,ordinary
16966,2011-06-22 15:06:00,170,1,332.16,4,3,3,10,potential,2,0,0,0,2,0.0,0,ordinary
17088,2011-11-11 14:23:00,28,1,239.28,5,3,2,10,potential,16,0,0,0,16,0.0,0,ordinary
17135,2010-12-03 09:31:00,371,1,431.15999999999997,3,3,4,10,ordinary,18,0,0,0,9,0.0,0,ordinary
17236,2011-11-27 12:00:00,12,1,218.4,5,3,2,10,potential,32,0,0,0,30,0.0,0,ordinary
17293,2011-12-01 14:37:00,8,1,194.13,5,3,2,10,potential,10,0,0,0,10,0.0,0,ordinary
17306,2011-03-08 16:31:00,276,1,367.20000000000005,3,3,4,10,ordinary,2,0,0,0,2,0.0,0,ordinary
17421,2010-11-18 16:57:00,386,1,464.75,3,3,4,10,ordinary,27,0,0,0,27,0.0,0,ordinary
17490,2011-06-16 09:15:00,176,1,305.2,4,3,3,10,potential,18,0,0,0,18,0.0,0,ordinary
17530,2011-12-08 18:42:00,1,1,215.81,5,3,2,10,potential,39,0,0,0,33,0.0,0,ordinary
17668,2011-11-01 14:45:00,38,1,161.85,5,3,2,10,potential,8,0,0,0,8,0.0,0,ordinary
17722,2011-06-03 12:39:00,189,1,357.3,4,3,3,10,potential,19,0,0,0,19,0.0,0,ordinary
17913,2011-10-12 10:45:00,58,1,193.54999999999998,5,3,2,10,potential,28,0,0,0,25,0.0,0,ordinary
17932,2011-06-19 10:39:00,173,1,345.5,4,3,3,10,potential,22,0,0,0,22,0.0,0,ordinary
17975,2011-01-04 13:50:00,339,1,431.88000000000005,3,3,4,10,ordinary,30,0,0,0,30,0.0,0,ordinary
18097,2011-08-05 10:32:00,126,1,320.3,4,3,3,10,potential,17,0,0,0,17,0.0,0,ordinary
18119,2010-12-07 11:59:00,367,1,362.24,3,3,4,10,ordinary,60,0,0,0,29,0.0,0,ordinary
18136,2011-05-12 11:59:00,211,1,311.86,4,3,3,10,potential,14,0,0,0,14,0.0,0,ordinary
18142,2011-05-08 12:31:00,215,1,282.48,4,3,3,10,potential,9,0,0,0,9,0.0,0,ordinary
18144,2011-03-15 16:29:00,269,1,363.4,3,3,4,10,ordinary,3,0,0,0,3,0.0,0,ordinary
18221,2011-10-06 17:51:00,64,1,171.8,5,3,2,10,potential,11,0,0,0,11,0.0,0,ordinary
18274,2011-11-09 17:03:00,30,1,175.92,5,3,2,10,potential,11,0,0,0,11,0.0,0,ordinary
12493,2011-05-26 14:53:00,197,1,232.5,4,3,2,9,potential,12,0,0,0,12,0.0,0,ordinary
12569,2011-11-03 13:44:00,36,1,92.25,5,3,1,9,potential,5,0,0,0,5,0.0,0,ordinary
12720,2011-04-11 11:38:00,242,1,293.24,3,3,3,9,ordinary,21,0,0,0,21,0.0,0,ordinary
12779,2011-03-15 13:13:00,269,1,317.78,3,3,3,9,ordinary,9,0,0,0,9,0.0,0,ordinary
12868,2011-01-12 15:25:00,331,1,287.46000000000004,3,3,3,9,ordinary,22,0,0,0,22,0.0,0,ordinary
12878,2011-03-18 14:02:00,266,1,315.18,3,3,3,9,ordinary,19,0,0,0,19,0.0,0,ordinary
12947,2011-07-19 10:06:00,143,1,224.3,4,3,2,9,potential,14,0,0,0,14,0.0,0,ordinary
12984,2011-11-21 12:37:00,18,1,97.5,5,3,1,9,potential,4,0,0,0,4,0.0,0,ordinary
13014,2011-11-07 13:22:00,32,1,76.5,5,3,1,9,potential,3,0,0,0,3,0.0,0,ordinary
13050,2011-01-23 12:43:00,320,1,323.09000000000003,3,3,3,9,ordinary,17,0,0,0,17,0.0,0,ordinary
13094,2011-09-20 14:57:00,80,1,228.96000000000004,4,3,2,9,potential,2,0,0,0,2,0.0,0,ordinary
13102,2011-04-07 12:30:00,246,1,329.09999999999997,3,3,3,9,ordinary,18,0,0,0,18,0.0,0,ordinary
13165,2010-12-23 14:06:00,351,1,354.64,3,3,3,9,ordinary,13,0,0,0,13,0.0,0,ordinary
13246,2011-11-21 16:50:00,18,1,126.31,5,3,1,9,potential,26,0,0,0,24,0.0,0,ordinary
13411,2011-08-24 13:57:00,107,1,213.55,4,3,2,9,potential,18,0,0,0,17,0.0,0,ordinary
13468,2011-11-01 10:32:00,38,1,85.44999999999999,5,3,1,9,potential,5,0,0,0,5,0.0,0,ordinary
13571,2011-10-26 12:36:00,44,1,136.63,5,3,1,9,potential,31,0,0,0,28,0.0,0,ordinary
13634,2011-04-11 16:17:00,242,1,263.41,3,3,3,9,ordinary,35,0,0,0,35,0.0,0,ordinary
13663,2011-06-13 15:44:00,179,1,189.47,4,3,2,9,potential,13,0,0,0,13,0.0,0,ordinary
13720,2011-08-15 12:46:00,116,1,247.35,4,3,2,9,potential,13,0,0,0,13,0.0,0,ordinary
13722,2011-07-31 12:44:00,131,1,173.88,4,3,2,9,potential,5,0,0,0,5,0.0,0,ordinary
13831,2011-05-05 08:33:00,218,1,311.29999999999995,3,3,3,9,ordinary,3,0,0,0,3,0.0,0,ordinary
13880,2011-09-13 09:49:00,87,1,181.6,4,3,2,9,potential,9,0,0,0,9,0.0,0,ordinary
14027,2011-10-10 09:01:00,60,1,104.82,5,3,1,9,potential,6,0,0,0,6,0.0,0,ordinary
14032,2011-04-12 15:30:00,241,1,303.34,3,3,3,9,ordinary,17,0,0,0,17,0.0,0,ordinary
14056,2011-04-15 15:58:00,238,1,321.83,3,3,3,9,ordinary,41,0,0,0,41,0.0,0,ordinary
14195,2011-05-22 10:29:00,201,1,183.60000000000002,4,3,2,9,potential,2,0,0,0,2,0.0,0,ordinary
14210,2011-02-16 13:11:00,296,1,308.78000000000003,3,3,3,9,ordinary,16,0,0,0,16,0.0,0,ordinary
14214,2011-06-22 13:59:00,170,1,183.56,4,3,2,9,potential,17,0,0,0,17,0.0,0,ordinary
14409,2011-01-25 11:18:00,318,1,337.3,3,3,3,9,ordinary,11,0,0,0,11,0.0,0,ordinary
14472,2011-03-27 12:06:00,257,1,311.57,3,3,3,9,ordinary,62,0,0,0,61,0.0,0,ordinary
14562,2011-08-04 20:01:00,126,1,250.32,4,3,2,9,potential,32,0,0,0,30,0.0,0,ordinary
14737,2011-12-06 10:16:00,3,1,82.8,5,3,1,9,potential,2,0,0,0,2,0.0,0,ordinary
15237,2011-09-22 15:28:00,78,1,235.07,4,3,2,9,potential,16,0,0,0,16,0.0,0,ordinary
15290,2011-02-18 10:16:00,294,1,298.73,3,3,3,9,ordinary,15,0,0,0,15,0.0,0,ordinary
15514,2011-11-06 12:12:00,33,1,29.700000000000003,5,3,1,9,potential,1,0,0,0,1,0.0,0,ordinary
15651,2011-11-03 08:41:00,36,1,114.2,5,3,1,9,potential,5,0,0,0,5,0.0,0,ordinary
15754,2011-10-19 14:40:00,51,1,155.15,5,3,1,9,potential,9,0,0,0,9,0.0,0,ordinary
15918,2011-06-02 11:42:00,190,1,192.23,4,3,2,9,potential,18,0,0,0,18,0.0,0,ordinary
16016,2011-12-06 14:35:00,3,1,140.6,5,3,1,9,potential,33,0,0,0,33,0.0,0,ordinary
16117,2011-06-03 11:42:00,189,1,232.21,4,3,2,9,potential,30,0,0,0,30,0.0,0,ordinary
16206,2011-10-16 10:41:00,54,1,127.19999999999999,5,3,1,9,potential,8,0,0,0,8,0.0,0,ordinary
16261,2011-09-25 13:23:00,75,1,144.05,5,3,1,9,potential,25,0,0,0,23,0.0,0,ordinary
16341,2011-11-15 09:12:00,24,1,56.5,5,3,1,9,potential,3,0,0,0,3,0.0,0,ordinary
16426,2011-03-08 15:45:00,276,1,328.37,3,3,3,9,ordinary,11,0,0,0,11,0.0,0,ordinary
16478,2011-11-14 15:51:00,25,1,95.1,5,3,1,9,potential,5,0,0,0,5,0.0,0,ordinary
16814,2011-01-13 12:53:00,330,1,342.15,3,3,3,9,ordinary,15,0,0,0,15,0.0,0,ordinary
16823,2011-04-26 15:00:00,227,1,358.38,3,3,3,9,ordinary,38,0,0,0,34,0.0,0,ordinary
16871,2011-03-29 11:42:00,255,1,357.25,3,3,3,9,ordinary,21,0,0,0,21,0.0,0,ordinary
16892,2011-11-24 13:06:00,15,1,150.6,5,3,1,9,potential,40,0,0,0,39,0.0,0,ordinary
16960,2011-10-10 11:47:00,60,1,156.56,5,3,1,9,potential,34,0,0,0,34,0.0,0,ordinary
17031,2011-07-08 09:38:00,154,1,225.95,4,3,2,9,potential,13,0,0,0,13,0.0,0,ordinary
17034,2011-09-21 08:27:00,79,1,223.07999999999998,4,3,2,9,potential,10,0,0,0,10,0.0,0,ordinary
17214,2011-09-15 11:25:00,85,1,250.45000000000002,4,3,2,9,potential,17,0,0,0,17,0.0,0,ordinary
17312,2011-07-07 20:07:00,154,1,253.69999999999996,4,3,2,9,potential,3,0,0,0,3,0.0,0,ordinary
17315,2011-05-12 16:52:00,211,1,191.44,4,3,2,9,potential,23,0,0,0,23,0.0,0,ordinary
17350,2011-10-19 16:05:00,51,1,156.24,5,3,1,9,potential,24,0,0,0,21,0.0,0,ordinary
17402,2011-10-17 10:33:00,53,1,151.5,5,3,1,9,potential,2,0,0,0,2,0.0,0,ordinary
17591,2011-01-24 11:50:00,319,1,309.43,3,3,3,9,ordinary,18,0,0,0,18,0.0,0,ordinary
17596,2011-04-05 11:47:00,248,1,354.29,3,3,3,9,ordinary,16,0,0,0,16,0.0,0,ordinary
17618,2010-12-12 16:05:00,362,1,320.28,3,3,3,9,ordinary,53,0,0,0,41,0.0,0,ordinary
17631,2011-04-21 13:22:00,232,1,302.55,3,3,3,9,ordinary,21,0,0,0,21,0.0,0,ordinary
17634,2011-10-23 11:39:00,47,1,147.86,5,3,1,9,potential,31,0,0,0,31,0.0,0,ordinary
17676,2011-08-22 14:23:00,109,1,230.98000000000002,4,3,2,9,potential,11,0,0,0,11,0.0,0,ordinary
17757,2011-06-29 15:22:00,163,1,170.42000000000002,4,3,2,9,potential,15,0,0,0,14,0.0,0,ordinary
17785,2011-10-17 13:43:00,53,1,131.94,5,3,1,9,potential,13,0,0,0,13,0.0,0,ordinary
18105,2011-11-02 12:04:00,37,1,113.48000000000002,5,3,1,9,potential,18,0,0,0,18,0.0,0,ordinary
18118,2010-11-30 12:05:00,374,1,303.82,3,3,3,9,ordinary,76,0,0,0,75,0.0,0,ordinary
18179,2011-01-17 14:51:00,326,1,287.1,3,3,3,9,ordinary,17,0,0,0,17,0.0,0,ordinary
18198,2011-01-07 13:39:00,336,1,300.54,3,3,3,9,ordinary,19,0,0,0,19,0.0,0,ordinary
18273,2011-12-07 13:16:00,2,1,51.0,5,3,1,9,potential,1,0,0,0,1,0.0,0,ordinary
12684,2011-05-16 14:17:00,207,1,30.0,4,3,1,8,potential,1,0,0,0,1,0.0,0,ordinary
12808,2011-06-08 12:21:00,184,1,151.95000000000002,4,3,1,8,potential,9,0,0,0,9,0.0,0,ordinary
12817,2011-03-03 16:28:00,281,1,166.04,3,3,2,8,ordinary,4,0,0,0,4,0.0,0,ordinary
13067,2011-09-18 13:38:00,82,1,115.46000000000001,4,3,1,8,potential,15,0,0,0,14,0.0,0,ordinary
13069,2011-05-25 11:45:00,198,1,117.75000000000001,4,3,1,8,potential,7,0,0,0,7,0.0,0,ordinary
13148,2011-07-29 08:30:00,133,1,14.850000000000001,4,3,1,8,potential,1,0,0,0,1,0.0,0,ordinary
13276,2011-09-01 10:03:00,99,1,137.38,4,3,1,8,potential,7,0,0,0,7,0.0,0,ordinary
13410,2011-06-05 15:52:00,187,1,140.4,4,3,1,8,potential,2,0,0,0,2,0.0,0,ordinary
13491,2011-07-15 09:00:00,147,1,56.82,4,3,1,8,potential,6,0,0,0,6,0.0,0,ordinary
13695,2011-07-25 15:01:00,137,1,95.28,4,3,1,8,potential,5,0,0,0,5,0.0,0,ordinary
13748,2011-09-05 09:45:00,95,1,31.6,4,3,1,8,potential,2,0,0,0,2,0.0,0,ordinary
13769,2011-04-18 15:00:00,235,1,202.88,3,3,2,8,ordinary,14,0,0,0,14,0.0,0,ordinary
14083,2011-05-24 15:22:00,199,1,15.18,4,3,1,8,potential,2,0,0,0,2,0.0,0,ordinary
14534,2011-06-06 12:22:00,186,1,144.97,4,3,1,8,potential,17,0,0,0,17,0.0,0,ordinary
14682,2011-05-22 12:51:00,201,1,20.8,4,3,1,8,potential,1,0,0,0,1,0.0,0,ordinary
14768,2011-08-04 13:25:00,127,1,133.20000000000002,4,3,1,8,potential,4,0,0,0,4,0.0,0,ordinary
14823,2011-05-29 14:03:00,194,1,142.0,4,3,1,8,potential,32,0,0,0,32,0.0,0,ordinary
14898,2011-04-13 13:42:00,240,1,186.88,3,3,2,8,ordinary,6,0,0,0,6,0.0,0,ordinary
14984,2011-06-12 11:04:00,180,1,110.17999999999999,4,3,1,8,potential,17,0,0,0,16,0.0,0,ordinary
15033,2011-08-08 16:18:00,123,1,36.89,4,3,1,8,potential,14,0,0,0,14,0.0,0,ordinary
15241,2011-06-09 09:39:00,183,1,99.96,4,3,1,8,potential,7,0,0,0,7,0.0,0,ordinary
15296,2011-06-17 11:06:00,175,1,13.899999999999999,4,3,1,8,potential,2,0,0,0,2,0.0,0,ordinary
15410,2011-05-18 13:13:00,205,1,152.17,4,3,1,8,potential,7,0,0,0,7,0.0,0,ordinary
15508,2011-04-28 13:31:00,225,1,207.05,3,3,2,8,ordinary,20,0,0,0,20,0.0,0,ordinary
15533,2011-09-18 13:40:00,82,1,105.08000000000001,4,3,1,8,potential,11,0,0,0,11,0.0,0,ordinary
15554,2011-03-07 09:00:00,277,1,217.2,3,3,2,8,ordinary,14,0,0,0,14,0.0,0,ordinary
15861,2011-03-17 20:18:00,266,1,248.29,3,3,2,8,ordinary,49,0,0,0,49,0.0,0,ordinary
15863,2011-05-31 11:36:00,192,1,9.2,4,3,1,8,potential,2,0,0,0,2,0.0,0,ordinary
15867,2011-03-15 15:06:00,269,1,215.49,3,3,2,8,ordinary,14,0,0,0,14,0.0,0,ordinary
15897,2011-05-29 13:32:00,194,1,119.71000000000001,4,3,1,8,potential,6,0,0,0,6,0.0,0,ordinary
15996,2011-08-15 13:09:00,116,1,111.56,4,3,1,8,potential,14,0,0,0,14,0.0,0,ordinary
16144,2011-04-07 10:09:00,246,1,175.2,3,3,2,8,ordinary,1,0,0,0,1,0.0,0,ordinary
16250,2011-03-23 15:07:00,261,1,163.3,3,3,2,8,ordinary,10,0,0,0,10,0.0,0,ordinary
16407,2011-02-27 11:05:00,285,1,202.1,3,3,2,8,ordinary,21,0,0,0,20,0.0,0,ordinary
16816,2011-07-13 11:00:00,149,1,47.24,4,3,1,8,potential,5,0,0,0,5,0.0,0,ordinary
16919,2011-04-05 11:29:00,248,1,184.84,3,3,2,8,ordinary,25,0,0,0,25,0.0,0,ordinary
17027,2011-09-22 12:24:00,78,1,12.4,4,3,1,8,potential,2,0,0,0,2,0.0,0,ordinary
17204,2011-06-17 14:46:00,175,1,68.9,4,3,1,8,potential,3,0,0,0,3,0.0,0,ordinary
17389,2011-06-07 15:44:00,185,1,147.62,4,3,1,8,potential,4,0,0,0,4,0.0,0,ordinary
17542,2011-03-15 11:45:00,269,1,170.75,3,3,2,8,ordinary,25,0,0,0,24,0.0,0,ordinary
17550,2011-05-26 14:09:00,197,1,10.5,4,3,1,8,potential,5,0,0,0,5,0.0,0,ordinary
17758,2011-05-15 15:31:00,208,1,25.75,4,3,1,8,potential,4,0,0,0,4,0.0,0,ordinary
17759,2011-06-23 13:41:00,169,1,21.95,4,3,1,8,potential,2,0,0,0,2,0.0,0,ordinary
17837,2011-06-29 16:44:00,163,1,119.8,4,3,1,8,potential,12,0,0,0,12,0.0,0,ordinary
17960,2011-06-21 14:15:00,171,1,73.78,4,3,1,8,potential,26,0,0,0,26,0.0,0,ordinary
18116,2011-02-17 13:28:00,295,1,161.95,3,3,2,8,ordinary,41,0,0,0,41,0.0,0,ordinary
18125,2011-02-17 13:47:00,295,1,175.75,3,3,2,8,ordinary,42,0,0,0,42,0.0,0,ordinary
13873,2011-05-05 09:13:00,218,1,108.95,3,3,1,7,ordinary,7,0,0,0,7,0.0,0,ordinary
14577,2011-04-21 11:31:00,232,1,121.11,3,3,1,7,ordinary,24,0,0,0,24,0.0,0,ordinary
14697,2011-05-05 15:39:00,218,1,99.21,3,3,1,7,ordinary,12,0,0,0,12,0.0,0,ordinary
16782,2011-04-28 16:39:00,225,1,112.96000000000001,3,3,1,7,ordinary,7,0,0,0,7,0.0,0,ordinary
17874,2011-04-28 19:53:00,224,1,94.45,3,3,1,7,ordinary,3,0,0,0,3,0.0,0,ordinary
12748,2011-10-26 13:36:00,44,7,1868.87,5,5,5,15,high_value,126,0,0,0,117,0.0,2,sleeping_or_churn
14796,2011-10-14 11:08:00,56,3,1404.6200000000001,5,5,5,15,high_value,243,0,0,0,186,0.0,2,sleeping_or_churn
15311,2011-10-26 13:45:00,44,6,2436.67,5,5,5,15,high_value,117,0,0,0,109,0.0,2,sleeping_or_churn
15356,2011-09-29 13:11:00,71,2,742.58,5,5,5,15,high_value,118,0,0,0,91,0.0,2,sleeping_or_churn
15555,2011-10-12 15:06:00,58,5,1084.76,5,5,5,15,high_value,126,0,0,0,112,0.0,2,sleeping_or_churn
13263,2011-10-19 14:26:00,51,3,476.37,5,5,4,14,high_value,126,0,0,0,102,0.0,2,sleeping_or_churn
13418,2011-05-11 10:29:00,212,5,2982.5,4,5,5,14,high_value,117,0,0,0,99,0.0,2,sleeping_or_churn
15005,2011-06-30 12:12:00,162,3,710.2,4,5,5,14,high_value,120,0,0,0,104,0.0,2,sleeping_or_churn
16033,2011-07-25 13:45:00,137,2,748.99,4,5,5,14,high_value,88,0,0,0,83,0.0,2,sleeping_or_churn
17841,2011-05-19 13:57:00,204,3,1074.16,4,5,5,14,high_value,259,0,0,0,234,0.0,2,sleeping_or_churn
14096,2011-09-26 15:28:00,74,1,3671.44,5,3,5,13,key_development,335,0,0,0,333,0.0,2,sleeping_or_churn
17611,2011-03-13 15:25:00,271,3,1114.25,3,5,5,13,ordinary,191,0,0,0,163,0.0,2,sleeping_or_churn
13521,2011-12-04 14:55:00,5,1,436.82,5,3,4,12,key_development,127,0,0,0,116,0.0,2,sleeping_or_churn
14606,2011-03-07 13:33:00,277,3,606.46,3,5,4,12,ordinary,128,0,0,0,118,0.0,2,sleeping_or_churn
14971,2011-10-27 13:33:00,43,1,616.36,5,3,4,12,key_development,105,0,0,0,98,0.0,2,sleeping_or_churn
16794,2011-08-23 13:51:00,108,2,350.44,4,5,3,12,ordinary,94,0,0,0,80,0.0,2,sleeping_or_churn
17346,2010-08-31 15:28:00,465,2,925.91,2,5,5,12,sleeping,172,0,0,0,138,0.0,2,sleeping_or_churn
17861,2010-07-15 18:07:00,512,2,716.16,2,5,5,12,sleeping,98,0,0,0,73,0.0,2,sleeping_or_churn
14298,2010-12-14 12:59:00,360,1,2594.7599999999998,3,3,5,11,ordinary,89,0,0,0,89,0.0,2,sleeping_or_churn
14573,2010-12-02 19:59:00,371,1,826.2,3,3,5,11,ordinary,152,0,0,0,68,0.0,2,sleeping_or_churn
16549,2010-09-10 17:19:00,455,2,392.43,2,5,4,11,sleeping,128,0,0,0,119,0.0,2,sleeping_or_churn
17406,2011-01-10 14:57:00,333,1,1248.32,3,3,5,11,ordinary,93,0,0,0,86,0.0,2,sleeping_or_churn
12425,2010-09-17 14:10:00,448,1,964.21,2,3,5,10,sleeping,55,0,0,0,55,0.0,1,sleeping_or_churn
12592,2010-07-08 14:18:00,519,1,715.02,2,3,5,10,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
13680,2010-07-29 14:00:00,498,1,1166.46,2,3,5,10,sleeping,13,0,0,0,13,0.0,1,sleeping_or_churn
13707,2010-06-21 11:57:00,536,1,720.5,2,3,5,10,sleeping,28,0,0,0,28,0.0,1,sleeping_or_churn
13824,2010-05-28 08:29:00,560,2,591.3,1,5,4,10,sleeping,21,0,0,0,19,0.0,1,sleeping_or_churn
13881,2010-10-13 11:39:00,422,1,2485.48,2,3,5,10,sleeping,16,0,0,0,16,0.0,1,sleeping_or_churn
14493,2010-06-21 13:18:00,536,1,765.6,2,3,5,10,sleeping,120,0,0,0,106,0.0,2,sleeping_or_churn
14729,2010-12-01 12:43:00,373,1,626.98,3,3,4,10,ordinary,142,0,0,0,69,0.0,2,sleeping_or_churn
14952,2010-09-23 17:13:00,442,1,690.0,2,3,5,10,sleeping,10,0,0,0,10,0.0,1,sleeping_or_churn
15202,2010-10-15 12:39:00,420,1,1108.44,2,3,5,10,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
15527,2010-03-29 11:49:00,620,2,385.65,1,5,4,10,sleeping,25,0,0,0,24,0.0,1,sleeping_or_churn
15980,2010-08-06 12:33:00,490,1,1496.6399999999999,2,3,5,10,sleeping,17,0,0,0,17,0.0,1,sleeping_or_churn
16012,2010-06-28 11:39:00,529,1,975.33,2,3,5,10,sleeping,59,0,0,0,59,0.0,1,sleeping_or_churn
16253,2010-06-16 12:01:00,541,1,1253.86,2,3,5,10,sleeping,47,0,0,0,47,0.0,1,sleeping_or_churn
16279,2010-07-15 12:09:00,512,1,752.84,2,3,5,10,sleeping,38,0,0,0,38,0.0,1,sleeping_or_churn
16912,2010-09-16 12:20:00,449,1,848.79,2,3,5,10,sleeping,35,0,0,0,35,0.0,1,sleeping_or_churn
17044,2010-08-25 11:40:00,471,1,1092.72,2,3,5,10,sleeping,20,0,0,0,20,0.0,1,sleeping_or_churn
17084,2010-11-08 14:20:00,396,1,2253.22,2,3,5,10,sleeping,132,0,0,0,132,0.0,2,sleeping_or_churn
17694,2010-07-16 10:22:00,511,1,801.98,2,3,5,10,sleeping,30,0,0,0,30,0.0,1,sleeping_or_churn
17858,2010-06-10 16:58:00,547,2,350.47,2,5,3,10,sleeping,26,0,0,0,26,0.0,1,sleeping_or_churn
12377,2010-04-29 15:34:00,589,1,1210.96,1,3,5,9,sleeping,47,0,0,0,47,0.0,1,sleeping_or_churn
12482,2010-04-21 10:33:00,597,1,874.84,1,3,5,9,sleeping,1,0,0,0,1,0.0,1,sleeping_or_churn
12609,2010-10-01 12:46:00,434,1,388.9,2,3,4,9,sleeping,21,0,0,0,21,0.0,1,sleeping_or_churn
12647,2010-09-05 11:58:00,460,1,619.14,2,3,4,9,sleeping,27,0,0,0,27,0.0,1,sleeping_or_churn
12682,2010-07-15 15:32:00,512,1,398.53999999999996,2,3,4,9,sleeping,19,0,0,0,19,0.0,1,sleeping_or_churn
12727,2010-02-23 09:54:00,654,1,759.32,1,3,5,9,sleeping,30,0,0,0,30,0.0,1,sleeping_or_churn
12843,2010-06-08 14:22:00,549,1,965.04,1,3,5,9,sleeping,14,0,0,0,14,0.0,1,sleeping_or_churn
12880,2010-11-23 10:50:00,381,1,302.95,3,3,3,9,ordinary,15,0,0,0,15,0.0,1,sleeping_or_churn
