antecedent,consequent,support,confidence,lift,support_count
23204,22662,0.004425,0.444444,18.262626,4
84032A,21479,0.004425,0.363636,18.262626,4
21078,84596B,0.004425,0.363636,18.262626,4
22602,22595,0.004425,0.363636,18.262626,4
22579,22595,0.004425,0.363636,18.262626,4
22413,82583,0.004425,0.363636,18.262626,4
21231,22055,0.00885,0.222222,18.262626,8
21914,22419,0.006637,0.222222,18.262626,6
21479,84032A,0.004425,0.222222,18.262626,4
84596B,21078,0.004425,0.222222,18.262626,4
22595,22602,0.004425,0.222222,18.262626,4
22595,22579,0.004425,0.222222,18.262626,4
82583,22413,0.004425,0.222222,18.262626,4
22662,23204,0.004425,0.181818,18.262626,4
23206,23209,0.012168,0.52381,18.212454,11
23209,23206,0.012168,0.423077,18.212454,11
20972,20971,0.015487,0.583333,18.183908,14
20971,20972,0.015487,0.482759,18.183908,14
21867,20754,0.004425,0.4,18.08,4
23263,22577,0.004425,0.4,18.08,4
23263,22865,0.004425,0.4,18.08,4
20754,21867,0.004425,0.2,18.08,4
22577,23263,0.004425,0.2,18.08,4
22865,23263,0.004425,0.2,18.08,4
23238,22630,0.005531,0.555556,17.936508,5
22024,22027,0.005531,0.416667,17.936508,5
22493,22560,0.005531,0.416667,17.936508,5
21499,21498,0.005531,0.416667,17.936508,5
23208,23206,0.005531,0.416667,17.936508,5
23208,23202,0.005531,0.416667,17.936508,5
23200,23206,0.005531,0.416667,17.936508,5
21484,21481,0.005531,0.357143,17.936508,5
21481,21484,0.005531,0.277778,17.936508,5
22027,22024,0.005531,0.238095,17.936508,5
22560,22493,0.005531,0.238095,17.936508,5
21498,21499,0.005531,0.238095,17.936508,5
23206,23208,0.005531,0.238095,17.936508,5
23202,23208,0.005531,0.238095,17.936508,5
23206,23200,0.005531,0.238095,17.936508,5
22630,23238,0.005531,0.178571,17.936508,5
82551,82552,0.007743,0.411765,17.72549,7
82551,82583,0.006637,0.352941,17.72549,6
82552,82551,0.007743,0.333333,17.72549,7
82583,82551,0.006637,0.333333,17.72549,6
21903,85150,0.005531,0.333333,17.72549,5
37448,37449,0.004425,0.333333,17.72549,4
37503,37449,0.004425,0.333333,17.72549,4
22227,22219,0.004425,0.333333,17.72549,4
85150,21903,0.005531,0.294118,17.72549,5
37449,37448,0.004425,0.235294,17.72549,4
37449,37503,0.004425,0.235294,17.72549,4
22219,22227,0.004425,0.235294,17.72549,4
22951,21977,0.005531,0.625,17.65625,5
21977,22951,0.005531,0.15625,17.65625,5
22560,22489,0.009956,0.428571,17.61039,9
22489,22560,0.009956,0.409091,17.61039,9
22866,22633,0.007743,0.388889,17.577778,7
22633,22866,0.007743,0.35,17.577778,7
20681,84380,0.004425,0.444444,17.468599,4
85227,22569,0.004425,0.444444,17.468599,4
23101,23301,0.004425,0.444444,17.468599,4
84380,20681,0.004425,0.173913,17.468599,4
22569,85227,0.004425,0.173913,17.468599,4
23301,23101,0.004425,0.173913,17.468599,4
23205,20724,0.006637,0.75,17.384615,6
22734,22952,0.007743,0.5,17.384615,7
22614,22554,0.004425,0.5,17.384615,4
23205,23209,0.004425,0.5,17.384615,4
21238,20676,0.005531,0.384615,17.384615,5
22940,22751,0.004425,0.307692,17.384615,4
23356,22113,0.004425,0.307692,17.384615,4
22952,22734,0.007743,0.269231,17.384615,7
20676,21238,0.005531,0.25,17.384615,5
22751,22940,0.004425,0.25,17.384615,4
22113,23356,0.004425,0.25,17.384615,4
20724,23205,0.006637,0.153846,17.384615,6
22554,22614,0.004425,0.153846,17.384615,4
23209,23205,0.004425,0.153846,17.384615,4
22064,21232,0.009956,0.9,17.310638,9
21232,22064,0.009956,0.191489,17.310638,9
85049E,84347,0.004425,0.363636,17.301435,4
21207,21989,0.004425,0.363636,17.301435,4
21078,84520B,0.004425,0.363636,17.301435,4
22851,22804,0.004425,0.363636,17.301435,4
22142,22749,0.004425,0.363636,17.301435,4
22142,22750,0.004425,0.363636,17.301435,4
84347,85049E,0.004425,0.210526,17.301435,4
21989,21207,0.004425,0.210526,17.301435,4
84520B,21078,0.004425,0.210526,17.301435,4
22804,22851,0.004425,0.210526,17.301435,4
22749,22142,0.004425,0.210526,17.301435,4
22750,22142,0.004425,0.210526,17.301435,4
85199S,22557,0.004425,0.571429,17.219048,4
22692,22690,0.004425,0.285714,17.219048,4
22964,22966,0.004425,0.285714,17.219048,4
22690,22692,0.004425,0.266667,17.219048,4
22966,22964,0.004425,0.266667,17.219048,4
22630,22629,0.018805,0.607143,17.151786,17
22629,22630,0.018805,0.53125,17.151786,17
20677,84997B,0.005531,0.416667,17.121212,5
84997B,20677,0.005531,0.227273,17.121212,5
22424,22427,0.005531,0.357143,16.992481,5
22427,22424,0.005531,0.263158,16.992481,5
21877,21871,0.006637,0.375,16.95,6
21871,21877,0.006637,0.3,16.95,6
22964,84380,0.006637,0.428571,16.84472,6
84380,22964,0.006637,0.26087,16.84472,6
22311,21914,0.004425,0.5,16.740741,4
22693,22568,0.004425,0.5,16.740741,4
21730,84029G,0.004425,0.444444,16.740741,4
21507,22027,0.007743,0.388889,16.740741,7
22417,84992,0.007743,0.388889,16.740741,7
22027,21507,0.007743,0.333333,16.740741,7
84992,22417,0.007743,0.333333,16.740741,7
22645,47559B,0.005531,0.333333,16.740741,5
22024,21509,0.004425,0.333333,16.740741,4
22771,21669,0.004425,0.333333,16.740741,4
47559B,22645,0.005531,0.277778,16.740741,5
21509,22024,0.004425,0.222222,16.740741,4
21669,22771,0.004425,0.222222,16.740741,4
84029G,21730,0.004425,0.166667,16.740741,4
23198,22666,0.006637,0.461538,16.689231,6
22666,23198,0.006637,0.24,16.689231,6
84987,84988,0.005531,0.3125,16.617647,5
23207,23199,0.005531,0.3125,16.617647,5
84988,84987,0.005531,0.294118,16.617647,5
23199,23207,0.005531,0.294118,16.617647,5
22606,47590B,0.004425,0.363636,16.436364,4
22851,22646,0.004425,0.363636,16.436364,4
22998,22728,0.004425,0.363636,16.436364,4
23170,22697,0.004425,0.363636,16.436364,4
47590B,22606,0.004425,0.2,16.436364,4
22646,22851,0.004425,0.2,16.436364,4
22728,22998,0.004425,0.2,16.436364,4
22697,23170,0.004425,0.2,16.436364,4
22739,22748,0.004425,0.307692,16.361991,4
22940,22748,0.004425,0.307692,16.361991,4
21933,23199,0.004425,0.307692,16.361991,4
23198,23293,0.004425,0.307692,16.361991,4
23356,22835,0.004425,0.307692,16.361991,4
22748,22739,0.004425,0.235294,16.361991,4
22748,22940,0.004425,0.235294,16.361991,4
23199,21933,0.004425,0.235294,16.361991,4
23293,23198,0.004425,0.235294,16.361991,4
22835,23356,0.004425,0.235294,16.361991,4
22631,22629,0.012168,0.578947,16.355263,11
22629,22631,0.012168,0.34375,16.355263,11
82551,82580,0.007743,0.411765,16.184143,7
82581,82582,0.007743,0.411765,16.184143,7
82580,82551,0.007743,0.304348,16.184143,7
82582,82581,0.007743,0.304348,16.184143,7
22551,22557,0.016593,0.535714,16.142857,15
22557,22551,0.016593,0.5,16.142857,15
22659,22630,0.011062,0.5,16.142857,10
22188,22189,0.00885,0.5,16.142857,8
22661,20723,0.007743,0.5,16.142857,7
20716,20723,0.004425,0.5,16.142857,4
21070,22077,0.004425,0.5,16.142857,4
84029E,84029G,0.009956,0.428571,16.142857,9
84029G,84029E,0.009956,0.375,16.142857,9
22630,22659,0.011062,0.357143,16.142857,10
20751,20754,0.005531,0.357143,16.142857,5
22867,22633,0.005531,0.357143,16.142857,5
22189,22188,0.00885,0.285714,16.142857,8
22418,20974,0.004425,0.285714,16.142857,4
20723,22661,0.007743,0.25,16.142857,7
20754,20751,0.005531,0.25,16.142857,5
22633,22867,0.005531,0.25,16.142857,5
20974,22418,0.004425,0.25,16.142857,4
21527,21843,0.004425,0.444444,16.071111,4
21533,21535,0.004425,0.266667,16.071111,4
21535,21533,0.004425,0.266667,16.071111,4
21535,21539,0.004425,0.266667,16.071111,4
21539,21535,0.004425,0.266667,16.071111,4
21154,21216,0.004425,0.266667,16.071111,4
21216,21154,0.004425,0.266667,16.071111,4
21843,21527,0.004425,0.16,16.071111,4
84992,21975,0.011062,0.47619,15.943563,10
21975,84992,0.011062,0.37037,15.943563,10
21064,21731,0.004425,0.666667,15.859649,4
22271,22749,0.006637,0.333333,15.859649,6
22327,21989,0.004425,0.333333,15.859649,4
21035,84692,0.004425,0.333333,15.859649,4
22663,22699,0.004425,0.333333,15.859649,4
21328,22750,0.004425,0.333333,15.859649,4
22834,22632,0.004425,0.333333,15.859649,4
22834,22750,0.004425,0.333333,15.859649,4
21912,22607,0.004425,0.333333,15.859649,4
23171,22699,0.004425,0.333333,15.859649,4
22749,22271,0.006637,0.315789,15.859649,6
21989,22327,0.004425,0.210526,15.859649,4
84692,21035,0.004425,0.210526,15.859649,4
22699,22663,0.004425,0.210526,15.859649,4
22750,21328,0.004425,0.210526,15.859649,4
22632,22834,0.004425,0.210526,15.859649,4
22750,22834,0.004425,0.210526,15.859649,4
22607,21912,0.004425,0.210526,15.859649,4
22699,23171,0.004425,0.210526,15.859649,4
22633,22865,0.007743,0.35,15.82,7
22865,22633,0.007743,0.35,15.82,7
21756,21754,0.011062,0.769231,15.804196,10
22745,22553,0.005531,0.454545,15.804196,5
22747,22553,0.005531,0.454545,15.804196,5
21754,21756,0.011062,0.227273,15.804196,10
22553,22745,0.005531,0.192308,15.804196,5
22553,22747,0.005531,0.192308,15.804196,5
23351,22086,0.004425,0.8,15.721739,4
23503,23301,0.004425,0.4,15.721739,4
23301,23503,0.004425,0.173913,15.721739,4
84987,22417,0.005531,0.3125,15.694444,5
22417,84987,0.005531,0.277778,15.694444,5
21086,21080,0.017699,0.727273,15.65368,16
22694,22470,0.00885,0.727273,15.65368,8
82599,21181,0.004425,0.571429,15.65368,4
23254,22326,0.004425,0.571429,15.65368,4
21080,21086,0.017699,0.380952,15.65368,16
22195,84029E,0.004425,0.363636,15.65368,4
22531,22560,0.004425,0.363636,15.65368,4
22534,22560,0.004425,0.363636,15.65368,4
21988,21094,0.004425,0.363636,15.65368,4
22419,84077,0.004425,0.363636,15.65368,4
21179,82552,0.004425,0.363636,15.65368,4
22470,22694,0.00885,0.190476,15.65368,8
84029E,22195,0.004425,0.190476,15.65368,4
22560,22531,0.004425,0.190476,15.65368,4
22560,22534,0.004425,0.190476,15.65368,4
21094,21988,0.004425,0.190476,15.65368,4
84077,22419,0.004425,0.190476,15.65368,4
82552,21179,0.004425,0.190476,15.65368,4
82581,85150,0.005531,0.294118,15.640138,5
85150,82581,0.005531,0.294118,15.640138,5
48184,48194,0.00885,0.5,15.586207,8
21982,22355,0.004425,0.5,15.586207,4
22693,20971,0.004425,0.5,15.586207,4
48194,48184,0.00885,0.275862,15.586207,8
23204,23209,0.004425,0.444444,15.452991,4
22082,22555,0.004425,0.307692,15.452991,4
22754,22759,0.004425,0.307692,15.452991,4
22555,22082,0.004425,0.222222,15.452991,4
22759,22754,0.004425,0.222222,15.452991,4
23209,23204,0.004425,0.153846,15.452991,4
23307,22720,0.006637,0.75,15.409091,6
21094,21080,0.016593,0.714286,15.37415,15
84970L,84970S,0.011062,0.47619,15.37415,10
21080,21094,0.016593,0.357143,15.37415,15
84970S,84970L,0.011062,0.357143,15.37415,10
22037,22027,0.005531,0.357143,15.37415,5
22562,22560,0.005531,0.357143,15.37415,5
22418,22560,0.005531,0.357143,15.37415,5
21506,22027,0.005531,0.357143,15.37415,5
22027,22037,0.005531,0.238095,15.37415,5
22560,22562,0.005531,0.238095,15.37415,5
22560,22418,0.005531,0.238095,15.37415,5
22027,21506,0.005531,0.238095,15.37415,5
22961,22960,0.012168,0.44,15.298462,11
22960,22961,0.012168,0.423077,15.298462,11
21169,21166,0.005531,0.454545,15.218855,5
22413,21166,0.005531,0.454545,15.218855,5
22998,21166,0.005531,0.454545,15.218855,5
21166,21169,0.005531,0.185185,15.218855,5
21166,22413,0.005531,0.185185,15.218855,5
21166,22998,0.005531,0.185185,15.218855,5
20679,15056N,0.00885,0.470588,15.193277,8
85150,82552,0.006637,0.352941,15.193277,6
23199,23206,0.006637,0.352941,15.193277,6
23199,23202,0.006637,0.352941,15.193277,6
15056N,20679,0.00885,0.285714,15.193277,8
82552,85150,0.006637,0.285714,15.193277,6
23206,23199,0.006637,0.285714,15.193277,6
23202,23199,0.006637,0.285714,15.193277,6
21558,21980,0.004425,0.285714,15.193277,4
22296,22219,0.004425,0.285714,15.193277,4
84032B,20679,0.004425,0.285714,15.193277,4
21980,21558,0.004425,0.235294,15.193277,4
22219,22296,0.004425,0.235294,15.193277,4
20679,84032B,0.004425,0.235294,15.193277,4
22114,22112,0.014381,0.52,15.163871,13
22112,22114,0.014381,0.419355,15.163871,13
22563,22569,0.005531,0.384615,15.117057,5
22569,22563,0.005531,0.217391,15.117057,5
22064,21231,0.006637,0.6,15.066667,6
37450,21231,0.006637,0.6,15.066667,6
22595,22577,0.006637,0.333333,15.066667,6
21508,22029,0.004425,0.333333,15.066667,4
21912,22605,0.004425,0.333333,15.066667,4
22663,22659,0.004425,0.333333,15.066667,4
22028,22029,0.004425,0.333333,15.066667,4
22834,22865,0.004425,0.333333,15.066667,4
23200,23201,0.004425,0.333333,15.066667,4
22577,22595,0.006637,0.3,15.066667,6
21932,84596F,0.004425,0.266667,15.066667,4
22966,84596F,0.004425,0.266667,15.066667,4
84596F,21932,0.004425,0.25,15.066667,4
84596F,22966,0.004425,0.25,15.066667,4
22029,21508,0.004425,0.2,15.066667,4
22605,21912,0.004425,0.2,15.066667,4
22659,22663,0.004425,0.2,15.066667,4
22029,22028,0.004425,0.2,15.066667,4
22865,22834,0.004425,0.2,15.066667,4
23201,23200,0.004425,0.2,15.066667,4
21231,22064,0.006637,0.166667,15.066667,6
21231,37450,0.006637,0.166667,15.066667,6
21169,21181,0.006637,0.545455,14.942149,6
21988,21086,0.004425,0.363636,14.942149,4
84949,82484,0.004425,0.363636,14.942149,4
21181,21169,0.006637,0.181818,14.942149,6
21086,21988,0.004425,0.181818,14.942149,4
82484,84949,0.004425,0.181818,14.942149,4
20723,20724,0.019912,0.642857,14.901099,18
20724,20723,0.019912,0.461538,14.901099,18
22554,22551,0.013274,0.461538,14.901099,12
22551,22554,0.013274,0.428571,14.901099,12
22835,22114,0.007743,0.411765,14.889412,7
22114,22835,0.007743,0.28,14.889412,7
22421,21914,0.004425,0.444444,14.880658,4
22356,20724,0.025442,0.638889,14.809117,23
20724,22356,0.025442,0.589744,14.809117,23
21166,85152,0.016593,0.555556,14.771242,15
85152,21166,0.016593,0.441176,14.771242,15
82581,21908,0.005531,0.294118,14.771242,5
21908,82581,0.005531,0.277778,14.771242,5
84378,84380,0.006637,0.375,14.73913,6
84380,84378,0.006637,0.26087,14.73913,6
22843,22720,0.005531,0.714286,14.675325,5
23158,22720,0.005531,0.714286,14.675325,5
22745,22551,0.005531,0.454545,14.675325,5
21484,21485,0.005531,0.357143,14.675325,5
22661,22662,0.005531,0.357143,14.675325,5
21485,21484,0.005531,0.227273,14.675325,5
22662,22661,0.005531,0.227273,14.675325,5
22551,22745,0.005531,0.178571,14.675325,5
22582,22632,0.004425,0.307692,14.639676,4
22274,22749,0.004425,0.307692,14.639676,4
22940,22750,0.004425,0.307692,14.639676,4
22632,22582,0.004425,0.210526,14.639676,4
22749,22274,0.004425,0.210526,14.639676,4
22750,22940,0.004425,0.210526,14.639676,4
84030E,22112,0.004425,0.5,14.580645,4
22813,21915,0.004425,0.5,14.580645,4
21169,85152,0.006637,0.545455,14.502674,6
85152,21169,0.006637,0.176471,14.502674,6
21328,22553,0.005531,0.416667,14.487179,5
22332,22553,0.005531,0.416667,14.487179,5
23200,23209,0.005531,0.416667,14.487179,5
22553,21328,0.005531,0.192308,14.487179,5
22553,22332,0.005531,0.192308,14.487179,5
23209,23200,0.005531,0.192308,14.487179,5
20723,22355,0.014381,0.464286,14.472906,13
22355,20723,0.014381,0.448276,14.472906,13
22620,21791,0.006637,0.461538,14.387268,6
21791,22620,0.006637,0.206897,14.387268,6
37447,21231,0.004425,0.571429,14.349206,4
22530,22551,0.004425,0.444444,14.349206,4
23318,22910,0.004425,0.444444,14.349206,4
23240,22630,0.004425,0.444444,14.349206,4
22367,47591D,0.006637,0.333333,14.349206,6
22491,22560,0.005531,0.333333,14.349206,5
21508,22027,0.004425,0.333333,14.349206,4
22716,22027,0.004425,0.333333,14.349206,4
21937,23206,0.004425,0.333333,14.349206,4
23171,23245,0.004425,0.333333,14.349206,4
47591D,22367,0.006637,0.285714,14.349206,6
22037,21507,0.004425,0.285714,14.349206,4
22037,21509,0.004425,0.285714,14.349206,4
21907,21908,0.004425,0.285714,14.349206,4
22418,22621,0.004425,0.285714,14.349206,4
21907,82583,0.004425,0.285714,14.349206,4
22661,20717,0.004425,0.285714,14.349206,4
22734,22909,0.004425,0.285714,14.349206,4
22692,21523,0.004425,0.285714,14.349206,4
22560,22491,0.005531,0.238095,14.349206,5
21507,22037,0.004425,0.222222,14.349206,4
21509,22037,0.004425,0.222222,14.349206,4
21908,21907,0.004425,0.222222,14.349206,4
22621,22418,0.004425,0.222222,14.349206,4
82583,21907,0.004425,0.222222,14.349206,4
20717,22661,0.004425,0.222222,14.349206,4
22909,22734,0.004425,0.222222,14.349206,4
21523,22692,0.004425,0.222222,14.349206,4
22027,21508,0.004425,0.190476,14.349206,4
22027,22716,0.004425,0.190476,14.349206,4
23206,21937,0.004425,0.190476,14.349206,4
23245,23171,0.004425,0.190476,14.349206,4
22564,22569,0.004425,0.363636,14.29249,4
23100,23301,0.004425,0.363636,14.29249,4
22569,22564,0.004425,0.173913,14.29249,4
23301,23100,0.004425,0.173913,14.29249,4
21891,22605,0.006637,0.315789,14.273684,6
22605,21891,0.006637,0.3,14.273684,6
21215,84991,0.004425,0.8,14.180392,4
21154,21155,0.004425,0.266667,14.180392,4
22730,82551,0.004425,0.266667,14.180392,4
22966,20679,0.004425,0.266667,14.180392,4
22966,23293,0.004425,0.266667,14.180392,4
21155,21154,0.004425,0.235294,14.180392,4
82551,22730,0.004425,0.235294,14.180392,4
20679,22966,0.004425,0.235294,14.180392,4
23293,22966,0.004425,0.235294,14.180392,4
22549,21791,0.005531,0.454545,14.169279,5
21791,22549,0.005531,0.172414,14.169279,5
23243,22720,0.012168,0.6875,14.125,11
22417,21977,0.009956,0.5,14.125,9
21070,21977,0.004425,0.5,14.125,4
21977,22417,0.009956,0.28125,14.125,9
22720,23243,0.012168,0.25,14.125,11
85150,85152,0.009956,0.529412,14.076125,9
85152,85150,0.009956,0.264706,14.076125,9
22580,22086,0.005531,0.714286,14.037267,5
15056BL,15056N,0.011062,0.434783,14.037267,10
15056N,15056BL,0.011062,0.357143,14.037267,10
20969,22749,0.005531,0.294118,13.993808,5
23300,23355,0.005531,0.294118,13.993808,5
22749,20969,0.005531,0.263158,13.993808,5
23355,23300,0.005531,0.263158,13.993808,5
22055,21232,0.00885,0.727273,13.988395,8
21232,22055,0.00885,0.170213,13.988395,8
21174,21175,0.013274,0.571429,13.96139,12
22921,21175,0.004425,0.571429,13.96139,4
21175,21174,0.013274,0.324324,13.96139,12
37448,21166,0.005531,0.416667,13.950617,5
22578,22595,0.005531,0.277778,13.950617,5
22595,22578,0.005531,0.277778,13.950617,5
22866,22909,0.005531,0.277778,13.950617,5
22909,22866,0.005531,0.277778,13.950617,5
21166,37448,0.005531,0.185185,13.950617,5
22554,22557,0.013274,0.461538,13.907692,12
22557,22554,0.013274,0.4,13.907692,12
21967,22553,0.004425,0.4,13.907692,4
22437,22553,0.004425,0.4,13.907692,4
23356,22114,0.005531,0.384615,13.907692,5
21238,84997C,0.004425,0.307692,13.907692,4
21239,84997C,0.004425,0.307692,13.907692,4
21239,20676,0.004425,0.307692,13.907692,4
22114,23356,0.005531,0.2,13.907692,5
84997C,21238,0.004425,0.2,13.907692,4
84997C,21239,0.004425,0.2,13.907692,4
20676,21239,0.004425,0.2,13.907692,4
22553,21967,0.004425,0.153846,13.907692,4
22553,22437,0.004425,0.153846,13.907692,4
21892,21889,0.006637,0.352941,13.872123,6
21889,21892,0.006637,0.26087,13.872123,6
20717,20718,0.00885,0.444444,13.854406,8
20718,20717,0.00885,0.275862,13.854406,8
20749,20750,0.012168,0.458333,13.811111,11
20750,20749,0.012168,0.366667,13.811111,11
37447,21232,0.005531,0.714286,13.738602,5
22835,22112,0.00885,0.470588,13.72296,8
22112,22835,0.00885,0.258065,13.72296,8
22721,22720,0.004425,0.666667,13.69697,4
23005,82494L,0.004425,0.666667,13.69697,4
23346,POST,0.004425,0.666667,13.69697,4
23309,22720,0.004425,0.666667,13.69697,4
23206,22662,0.007743,0.333333,13.69697,7
22621,22489,0.006637,0.333333,13.69697,6
22332,22083,0.004425,0.333333,13.69697,4
22663,22385,0.004425,0.333333,13.69697,4
22663,20713,0.004425,0.333333,13.69697,4
23200,22662,0.004425,0.333333,13.69697,4
22662,23206,0.007743,0.318182,13.69697,7
22489,22621,0.006637,0.272727,13.69697,6
22083,22332,0.004425,0.181818,13.69697,4
22385,22663,0.004425,0.181818,13.69697,4
20713,22663,0.004425,0.181818,13.69697,4
22662,23200,0.004425,0.181818,13.69697,4
22631,22630,0.00885,0.421053,13.593985,8
21164,82552,0.006637,0.315789,13.593985,6
21989,21094,0.006637,0.315789,13.593985,6
22630,22631,0.00885,0.285714,13.593985,8
82552,21164,0.006637,0.285714,13.593985,6
21094,21989,0.006637,0.285714,13.593985,6
21907,21165,0.004425,0.285714,13.593985,4
21165,21907,0.004425,0.210526,13.593985,4
37450,21232,0.007743,0.7,13.46383,7
22620,21915,0.006637,0.461538,13.459057,6
21915,22620,0.006637,0.193548,13.459057,6
20723,22356,0.016593,0.535714,13.452381,15
22356,20723,0.016593,0.416667,13.452381,15
37448,15056N,0.005531,0.416667,13.452381,5
85049C,22077,0.005531,0.416667,13.452381,5
23344,23202,0.005531,0.3125,13.452381,5
23202,23344,0.005531,0.238095,13.452381,5
15056N,37448,0.005531,0.178571,13.452381,5
22077,85049C,0.005531,0.178571,13.452381,5
22662,22382,0.017699,0.727273,13.41744,16
22382,22662,0.017699,0.326531,13.41744,16
21584,20750,0.004425,0.444444,13.392593,4
47556B,20712,0.004425,0.4,13.392593,4
82567,21166,0.004425,0.4,13.392593,4
22665,21914,0.004425,0.4,13.392593,4
21903,21908,0.004425,0.266667,13.392593,4
21154,47559B,0.004425,0.266667,13.392593,4
22690,21523,0.004425,0.266667,13.392593,4
21932,84596B,0.004425,0.266667,13.392593,4
22729,82583,0.004425,0.266667,13.392593,4
22966,21669,0.004425,0.266667,13.392593,4
22966,84596B,0.004425,0.266667,13.392593,4
22941,21481,0.004425,0.266667,13.392593,4
21908,21903,0.004425,0.222222,13.392593,4
47559B,21154,0.004425,0.222222,13.392593,4
21523,22690,0.004425,0.222222,13.392593,4
84596B,21932,0.004425,0.222222,13.392593,4
82583,22729,0.004425,0.222222,13.392593,4
21669,22966,0.004425,0.222222,13.392593,4
84596B,22966,0.004425,0.222222,13.392593,4
21481,22941,0.004425,0.222222,13.392593,4
22553,22554,0.011062,0.384615,13.372781,10
22554,22553,0.011062,0.384615,13.372781,10
22554,22556,0.011062,0.384615,13.372781,10
22556,22554,0.011062,0.384615,13.372781,10
22553,22556,0.011062,0.384615,13.372781,10
22556,22553,0.011062,0.384615,13.372781,10
22746,22553,0.005531,0.384615,13.372781,5
22553,22746,0.005531,0.192308,13.372781,5
22661,22355,0.006637,0.428571,13.359606,6
22355,22661,0.006637,0.206897,13.359606,6
22998,21175,0.006637,0.545455,13.326781,6
21175,22998,0.006637,0.162162,13.326781,6
21755,21754,0.024336,0.647059,13.294118,22
21754,21755,0.024336,0.5,13.294118,22
21485,22111,0.012168,0.5,13.294118,11
21908,85152,0.009956,0.5,13.294118,9
22111,21485,0.012168,0.323529,13.294118,11
21892,22605,0.005531,0.294118,13.294118,5
23199,23201,0.005531,0.294118,13.294118,5
85152,21908,0.009956,0.264706,13.294118,9
22605,21892,0.005531,0.25,13.294118,5
23201,23199,0.005531,0.25,13.294118,5
84596F,20679,0.004425,0.25,13.294118,4
22113,22835,0.004425,0.25,13.294118,4
20679,84596F,0.004425,0.235294,13.294118,4
22835,22113,0.004425,0.235294,13.294118,4
22563,22560,0.004425,0.307692,13.245421,4
22563,22570,0.004425,0.307692,13.245421,4
22739,22352,0.004425,0.307692,13.245421,4
22560,22563,0.004425,0.190476,13.245421,4
22570,22563,0.004425,0.190476,13.245421,4
22352,22739,0.004425,0.190476,13.245421,4
22417,21974,0.005531,0.277778,13.216374,5
21908,21172,0.005531,0.277778,13.216374,5
21974,22417,0.005531,0.263158,13.216374,5
21172,21908,0.005531,0.263158,13.216374,5
22147,22149,0.014381,0.481481,13.189675,13
22149,22147,0.014381,0.393939,13.189675,13
84032A,22114,0.004425,0.363636,13.149091,4
22998,22993,0.004425,0.363636,13.149091,4
21169,82600,0.004425,0.363636,13.149091,4
23295,23298,0.004425,0.363636,13.149091,4
22114,84032A,0.004425,0.16,13.149091,4
22993,22998,0.004425,0.16,13.149091,4
82600,21169,0.004425,0.16,13.149091,4
23298,23295,0.004425,0.16,13.149091,4
22560,22569,0.007743,0.333333,13.101449,7
22966,84380,0.005531,0.333333,13.101449,5
21868,82580,0.004425,0.333333,13.101449,4
85049C,22487,0.004425,0.333333,13.101449,4
22776,22624,0.004425,0.333333,13.101449,4
22569,22560,0.007743,0.304348,13.101449,7
84380,22966,0.005531,0.217391,13.101449,5
82580,21868,0.004425,0.173913,13.101449,4
22487,85049C,0.004425,0.173913,13.101449,4
22624,22776,0.004425,0.173913,13.101449,4
22417,21975,0.007743,0.388889,13.020576,7
21908,21166,0.007743,0.388889,13.020576,7
21975,22417,0.007743,0.259259,13.020576,7
21166,21908,0.007743,0.259259,13.020576,7
22961,22993,0.009956,0.36,13.0176,9
22993,22961,0.009956,0.36,13.0176,9
22355,22356,0.016593,0.517241,12.988506,15
22356,22355,0.016593,0.416667,12.988506,15
22328,22326,0.009956,0.473684,12.976077,9
22326,22328,0.009956,0.272727,12.976077,9
21914,21915,0.013274,0.444444,12.960573,12
21915,21914,0.013274,0.387097,12.960573,12
37450,15056N,0.004425,0.4,12.914286,4
22635,22910,0.004425,0.4,12.914286,4
23201,23202,0.006637,0.3,12.914286,6
23202,23201,0.006637,0.285714,12.914286,6
21240,84997C,0.004425,0.285714,12.914286,4
22037,22029,0.004425,0.285714,12.914286,4
21506,22029,0.004425,0.285714,12.914286,4
21240,20676,0.004425,0.285714,12.914286,4
22692,48187,0.004425,0.285714,12.914286,4
84997C,21240,0.004425,0.2,12.914286,4
22029,22037,0.004425,0.2,12.914286,4
22029,21506,0.004425,0.2,12.914286,4
20676,21240,0.004425,0.2,12.914286,4
48187,22692,0.004425,0.2,12.914286,4
85150,21181,0.00885,0.470588,12.891266,8
21181,85150,0.00885,0.242424,12.891266,8
23204,20724,0.005531,0.555556,12.877493,5
21385,84836,0.005531,0.384615,12.877493,5
22563,22568,0.005531,0.384615,12.877493,5
22620,21914,0.005531,0.384615,12.877493,5
84836,21385,0.005531,0.185185,12.877493,5
22568,22563,0.005531,0.185185,12.877493,5
21914,22620,0.005531,0.185185,12.877493,5
22965,22720,0.005531,0.625,12.840909,5
22751,22150,0.005531,0.3125,12.840909,5
22150,22751,0.005531,0.227273,12.840909,5
37446,21232,0.004425,0.666667,12.822695,4
22696,22469,0.004425,0.666667,12.822695,4
21903,21181,0.007743,0.466667,12.783838,7
21181,21903,0.007743,0.212121,12.783838,7
85150,82600,0.006637,0.352941,12.762353,6
82600,85150,0.006637,0.24,12.762353,6
22560,22561,0.00885,0.380952,12.75485,8
22561,22560,0.00885,0.296296,12.75485,8
22617,22138,0.024336,0.733333,12.748718,22
22138,22617,0.024336,0.423077,12.748718,22
