customer_id,last_order_time,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,segment_name
15351,2010-10-31 11:43:00,404,1,415.93,2,3,4,9,sleeping
16017,2010-10-18 12:58:00,417,1,414.6,2,3,4,9,sleeping
16830,2010-09-23 12:37:00,442,1,401.20000000000005,2,3,4,9,sleeping
12682,2010-07-15 15:32:00,512,1,398.53999999999996,2,3,4,9,sleeping
12609,2010-10-01 12:46:00,434,1,388.9,2,3,4,9,sleeping
18064,2010-09-19 15:37:00,446,1,388.5,2,3,4,9,sleeping
14051,2010-08-15 13:23:00,481,1,385.44,2,3,4,9,sleeping
15542,2010-07-15 13:32:00,512,1,377.71999999999997,2,3,4,9,sleeping
14321,2010-08-23 12:56:00,473,1,377.12,2,3,4,9,sleeping
13662,2010-09-27 10:25:00,438,1,375.5,2,3,4,9,sleeping
12937,2010-09-02 16:01:00,463,1,362.85,2,3,4,9,sleeping
13982,2010-06-21 14:25:00,536,1,360.29999999999995,2,3,4,9,sleeping
16823,2011-04-26 15:00:00,227,1,358.38,3,3,3,9,ordinary
16871,2011-03-29 11:42:00,255,1,357.25,3,3,3,9,ordinary
13165,2010-12-23 14:06:00,351,1,354.64,3,3,3,9,ordinary
17596,2011-04-05 11:47:00,248,1,354.29,3,3,3,9,ordinary
14849,2010-11-23 13:46:00,381,1,348.99,3,3,3,9,ordinary
17244,2010-11-21 13:53:00,383,1,346.4,3,3,3,9,ordinary
16814,2011-01-13 12:53:00,330,1,342.15,3,3,3,9,ordinary
14409,2011-01-25 11:18:00,318,1,337.3,3,3,3,9,ordinary
13102,2011-04-07 12:30:00,246,1,329.09999999999997,3,3,3,9,ordinary
16426,2011-03-08 15:45:00,276,1,328.37,3,3,3,9,ordinary
13050,2011-01-23 12:43:00,320,1,323.09000000000003,3,3,3,9,ordinary
14056,2011-04-15 15:58:00,238,1,321.83,3,3,3,9,ordinary
17618,2010-12-12 16:05:00,362,1,320.28,3,3,3,9,ordinary
12779,2011-03-15 13:13:00,269,1,317.78,3,3,3,9,ordinary
12878,2011-03-18 14:02:00,266,1,315.18,3,3,3,9,ordinary
14472,2011-03-27 12:06:00,257,1,311.57,3,3,3,9,ordinary
13831,2011-05-05 08:33:00,218,1,311.29999999999995,3,3,3,9,ordinary
14390,2010-11-30 13:41:00,374,1,311.24,3,3,3,9,ordinary
17591,2011-01-24 11:50:00,319,1,309.43,3,3,3,9,ordinary
14210,2011-02-16 13:11:00,296,1,308.78000000000003,3,3,3,9,ordinary
17033,2010-12-15 13:21:00,359,1,307.8,3,3,3,9,ordinary
18118,2010-11-30 12:05:00,374,1,303.82,3,3,3,9,ordinary
14032,2011-04-12 15:30:00,241,1,303.34,3,3,3,9,ordinary
12880,2010-11-23 10:50:00,381,1,302.95,3,3,3,9,ordinary
17631,2011-04-21 13:22:00,232,1,302.55,3,3,3,9,ordinary
18198,2011-01-07 13:39:00,336,1,300.54,3,3,3,9,ordinary
15290,2011-02-18 10:16:00,294,1,298.73,3,3,3,9,ordinary
12720,2011-04-11 11:38:00,242,1,293.24,3,3,3,9,ordinary
12868,2011-01-12 15:25:00,331,1,287.46000000000004,3,3,3,9,ordinary
18179,2011-01-17 14:51:00,326,1,287.1,3,3,3,9,ordinary
13634,2011-04-11 16:17:00,242,1,263.41,3,3,3,9,ordinary
17312,2011-07-07 20:07:00,154,1,253.69999999999996,4,3,2,9,potential
17214,2011-09-15 11:25:00,85,1,250.45000000000002,4,3,2,9,potential
14562,2011-08-04 20:01:00,126,1,250.32,4,3,2,9,potential
13720,2011-08-15 12:46:00,116,1,247.35,4,3,2,9,potential
15237,2011-09-22 15:28:00,78,1,235.07,4,3,2,9,potential
12493,2011-05-26 14:53:00,197,1,232.5,4,3,2,9,potential
16117,2011-06-03 11:42:00,189,1,232.21,4,3,2,9,potential
17676,2011-08-22 14:23:00,109,1,230.98000000000002,4,3,2,9,potential
13094,2011-09-20 14:57:00,80,1,228.96000000000004,4,3,2,9,potential
17031,2011-07-08 09:38:00,154,1,225.95,4,3,2,9,potential
12947,2011-07-19 10:06:00,143,1,224.3,4,3,2,9,potential
17034,2011-09-21 08:27:00,79,1,223.07999999999998,4,3,2,9,potential
13411,2011-08-24 13:57:00,107,1,213.55,4,3,2,9,potential
15918,2011-06-02 11:42:00,190,1,192.23,4,3,2,9,potential
17315,2011-05-12 16:52:00,211,1,191.44,4,3,2,9,potential
13663,2011-06-13 15:44:00,179,1,189.47,4,3,2,9,potential
14195,2011-05-22 10:29:00,201,1,183.60000000000002,4,3,2,9,potential
14214,2011-06-22 13:59:00,170,1,183.56,4,3,2,9,potential
13880,2011-09-13 09:49:00,87,1,181.6,4,3,2,9,potential
13722,2011-07-31 12:44:00,131,1,173.88,4,3,2,9,potential
17757,2011-06-29 15:22:00,163,1,170.42000000000002,4,3,2,9,potential
16960,2011-10-10 11:47:00,60,1,156.56,5,3,1,9,potential
17350,2011-10-19 16:05:00,51,1,156.24,5,3,1,9,potential
15754,2011-10-19 14:40:00,51,1,155.15,5,3,1,9,potential
17402,2011-10-17 10:33:00,53,1,151.5,5,3,1,9,potential
16892,2011-11-24 13:06:00,15,1,150.6,5,3,1,9,potential
17634,2011-10-23 11:39:00,47,1,147.86,5,3,1,9,potential
16261,2011-09-25 13:23:00,75,1,144.05,5,3,1,9,potential
16016,2011-12-06 14:35:00,3,1,140.6,5,3,1,9,potential
13571,2011-10-26 12:36:00,44,1,136.63,5,3,1,9,potential
17785,2011-10-17 13:43:00,53,1,131.94,5,3,1,9,potential
16206,2011-10-16 10:41:00,54,1,127.19999999999999,5,3,1,9,potential
13246,2011-11-21 16:50:00,18,1,126.31,5,3,1,9,potential
15651,2011-11-03 08:41:00,36,1,114.2,5,3,1,9,potential
18105,2011-11-02 12:04:00,37,1,113.48000000000002,5,3,1,9,potential
14027,2011-10-10 09:01:00,60,1,104.82,5,3,1,9,potential
12984,2011-11-21 12:37:00,18,1,97.5,5,3,1,9,potential
16478,2011-11-14 15:51:00,25,1,95.1,5,3,1,9,potential
12569,2011-11-03 13:44:00,36,1,92.25,5,3,1,9,potential
13468,2011-11-01 10:32:00,38,1,85.44999999999999,5,3,1,9,potential
14737,2011-12-06 10:16:00,3,1,82.8,5,3,1,9,potential
13014,2011-11-07 13:22:00,32,1,76.5,5,3,1,9,potential
17961,2010-12-21 16:08:00,353,3,66.5,3,5,1,9,ordinary
16341,2011-11-15 09:12:00,24,1,56.5,5,3,1,9,potential
18273,2011-12-07 13:16:00,2,1,51.0,5,3,1,9,potential
15514,2011-11-06 12:12:00,33,1,29.700000000000003,5,3,1,9,potential
16946,2010-03-02 10:49:00,647,1,659.34,1,3,4,8,sleeping
14920,2010-05-23 15:25:00,565,1,629.4,1,3,4,8,sleeping
12360,2010-05-25 09:55:00,563,1,622.04,1,3,4,8,sleeping
15601,2009-12-17 10:17:00,722,1,589.34,1,3,4,8,sleeping
15588,2010-01-31 12:19:00,677,1,579.6,1,3,4,8,sleeping
13871,2009-12-20 13:09:00,719,1,554.0,1,3,4,8,sleeping
13097,2010-01-26 13:40:00,682,1,544.22,1,3,4,8,sleeping
14260,2010-06-09 11:23:00,548,1,538.8,1,3,4,8,sleeping
14563,2010-04-26 12:51:00,592,1,529.79,1,3,4,8,sleeping
15270,2010-02-03 08:15:00,674,1,501.96000000000004,1,3,4,8,sleeping
16222,2009-12-18 14:31:00,721,1,498.5,1,3,4,8,sleeping
13455,2010-04-25 14:31:00,593,1,483.15000000000003,1,3,4,8,sleeping
16705,2010-04-12 16:41:00,606,1,468.06,1,3,4,8,sleeping
15122,2010-05-04 14:12:00,584,1,459.55,1,3,4,8,sleeping
17047,2010-04-08 14:28:00,610,1,443.28000000000003,1,3,4,8,sleeping
12949,2010-02-18 12:36:00,659,1,443.06,1,3,4,8,sleeping
12373,2010-02-04 12:08:00,673,1,437.90000000000003,1,3,4,8,sleeping
14129,2010-05-09 14:54:00,579,1,409.91999999999996,1,3,4,8,sleeping
17547,2010-02-12 14:34:00,665,1,404.55,1,3,4,8,sleeping
15358,2010-04-08 09:56:00,610,1,394.65999999999997,1,3,4,8,sleeping
13510,2010-02-01 11:20:00,676,1,388.88,1,3,4,8,sleeping
13799,2010-03-05 16:39:00,644,1,378.3,1,3,4,8,sleeping
15953,2009-12-03 14:00:00,736,1,372.2,1,3,4,8,sleeping
17449,2010-03-07 16:12:00,642,1,365.15,1,3,4,8,sleeping
12982,2010-04-29 17:11:00,589,1,360.7,1,3,4,8,sleeping
14489,2010-09-28 15:26:00,437,1,346.45,2,3,3,8,sleeping
16679,2010-11-10 13:11:00,394,1,346.40999999999997,2,3,3,8,sleeping
16411,2010-10-07 15:09:00,428,1,344.62,2,3,3,8,sleeping
15203,2010-11-14 12:14:00,390,1,344.0,2,3,3,8,sleeping
13733,2010-10-25 12:18:00,410,1,337.93,2,3,3,8,sleeping
14209,2010-09-13 12:05:00,452,1,334.34,2,3,3,8,sleeping
17416,2010-09-28 14:11:00,437,1,332.4,2,3,3,8,sleeping
16226,2010-10-22 11:19:00,413,1,328.85,2,3,3,8,sleeping
17519,2010-06-23 08:43:00,534,1,327.3,2,3,3,8,sleeping
16369,2010-09-29 13:47:00,436,1,326.35,2,3,3,8,sleeping
14025,2010-07-14 11:33:00,513,1,319.14,2,3,3,8,sleeping
15073,2010-10-05 17:33:00,430,1,318.05,2,3,3,8,sleeping
14024,2010-11-14 10:51:00,390,1,318.04,2,3,3,8,sleeping
13999,2010-09-10 14:53:00,455,1,313.45,2,3,3,8,sleeping
17651,2010-07-01 12:17:00,526,1,312.85,2,3,3,8,sleeping
14421,2010-07-15 12:30:00,512,1,312.13,2,3,3,8,sleeping
17666,2010-06-30 12:03:00,527,1,311.4,2,3,3,8,sleeping
14365,2010-11-10 09:52:00,394,1,310.18,2,3,3,8,sleeping
16232,2010-08-12 10:04:00,484,1,308.52,2,3,3,8,sleeping
15674,2010-07-23 11:57:00,504,1,305.72,2,3,3,8,sleeping
17429,2010-11-08 13:28:00,396,1,303.54,2,3,3,8,sleeping
14776,2010-11-17 09:53:00,387,1,303.18,2,3,3,8,sleeping
14192,2010-11-16 17:44:00,388,1,293.74,2,3,3,8,sleeping
17873,2010-07-13 14:39:00,514,1,291.45000000000005,2,3,3,8,sleeping
18049,2010-09-28 14:26:00,437,1,283.97,2,3,3,8,sleeping
17180,2010-09-09 17:46:00,456,1,282.59,2,3,3,8,sleeping
13239,2010-07-25 13:34:00,502,1,279.73,2,3,3,8,sleeping
17764,2010-11-02 17:12:00,402,1,269.11,2,3,3,8,sleeping
14462,2010-10-03 14:13:00,432,1,265.99,2,3,3,8,sleeping
17289,2010-09-17 13:47:00,448,1,263.42,2,3,3,8,sleeping
13534,2010-12-16 15:23:00,358,1,253.5,3,3,2,8,ordinary
15144,2010-11-25 18:49:00,378,1,252.10000000000002,3,3,2,8,ordinary
15861,2011-03-17 20:18:00,266,1,248.29,3,3,2,8,ordinary
12561,2011-02-10 11:39:00,302,1,238.85,3,3,2,8,ordinary
12423,2010-12-21 10:54:00,353,1,237.93,3,3,2,8,ordinary
14895,2010-11-21 13:51:00,383,1,225.61,3,3,2,8,ordinary
16202,2010-06-03 15:48:00,554,2,225.3,1,5,2,8,sleeping
17430,2010-12-09 13:05:00,365,1,225.2,3,3,2,8,ordinary
15660,2010-11-23 18:11:00,381,1,223.6,3,3,2,8,ordinary
14713,2011-01-20 19:16:00,322,1,222.24,3,3,2,8,ordinary
15554,2011-03-07 09:00:00,277,1,217.2,3,3,2,8,ordinary
15867,2011-03-15 15:06:00,269,1,215.49,3,3,2,8,ordinary
12826,2011-01-19 12:52:00,324,1,212.72,3,3,2,8,ordinary
15508,2011-04-28 13:31:00,225,1,207.05,3,3,2,8,ordinary
18011,2010-12-01 17:35:00,373,1,205.57999999999998,3,3,2,8,ordinary
14428,2011-01-18 16:39:00,325,1,203.55,3,3,2,8,ordinary
13769,2011-04-18 15:00:00,235,1,202.88,3,3,2,8,ordinary
16407,2011-02-27 11:05:00,285,1,202.1,3,3,2,8,ordinary
13258,2010-11-25 10:54:00,379,1,200.39999999999998,3,3,2,8,ordinary
14159,2010-12-12 11:17:00,362,1,193.22,3,3,2,8,ordinary
14898,2011-04-13 13:42:00,240,1,186.88,3,3,2,8,ordinary
16919,2011-04-05 11:29:00,248,1,184.84,3,3,2,8,ordinary
16437,2010-11-23 16:59:00,381,1,183.89999999999998,3,3,2,8,ordinary
12686,2010-12-03 09:51:00,371,1,178.28,3,3,2,8,ordinary
18125,2011-02-17 13:47:00,295,1,175.75,3,3,2,8,ordinary
16144,2011-04-07 10:09:00,246,1,175.2,3,3,2,8,ordinary
17542,2011-03-15 11:45:00,269,1,170.75,3,3,2,8,ordinary
12726,2010-12-17 12:56:00,357,1,170.28,3,3,2,8,ordinary
12551,2010-12-17 11:23:00,357,1,168.0,3,3,2,8,ordinary
17043,2010-11-29 15:06:00,375,1,166.53,3,3,2,8,ordinary
12817,2011-03-03 16:28:00,281,1,166.04,3,3,2,8,ordinary
16250,2011-03-23 15:07:00,261,1,163.3,3,3,2,8,ordinary
18116,2011-02-17 13:28:00,295,1,161.95,3,3,2,8,ordinary
15410,2011-05-18 13:13:00,205,1,152.17,4,3,1,8,potential
12808,2011-06-08 12:21:00,184,1,151.95000000000002,4,3,1,8,potential
17389,2011-06-07 15:44:00,185,1,147.62,4,3,1,8,potential
14534,2011-06-06 12:22:00,186,1,144.97,4,3,1,8,potential
14823,2011-05-29 14:03:00,194,1,142.0,4,3,1,8,potential
13410,2011-06-05 15:52:00,187,1,140.4,4,3,1,8,potential
13276,2011-09-01 10:03:00,99,1,137.38,4,3,1,8,potential
14768,2011-08-04 13:25:00,127,1,133.20000000000002,4,3,1,8,potential
17837,2011-06-29 16:44:00,163,1,119.8,4,3,1,8,potential
15897,2011-05-29 13:32:00,194,1,119.71000000000001,4,3,1,8,potential
13069,2011-05-25 11:45:00,198,1,117.75000000000001,4,3,1,8,potential
13067,2011-09-18 13:38:00,82,1,115.46000000000001,4,3,1,8,potential
15996,2011-08-15 13:09:00,116,1,111.56,4,3,1,8,potential
14984,2011-06-12 11:04:00,180,1,110.17999999999999,4,3,1,8,potential
15533,2011-09-18 13:40:00,82,1,105.08000000000001,4,3,1,8,potential
15241,2011-06-09 09:39:00,183,1,99.96,4,3,1,8,potential
13695,2011-07-25 15:01:00,137,1,95.28,4,3,1,8,potential
17960,2011-06-21 14:15:00,171,1,73.78,4,3,1,8,potential
17204,2011-06-17 14:46:00,175,1,68.9,4,3,1,8,potential
13491,2011-07-15 09:00:00,147,1,56.82,4,3,1,8,potential
14047,2010-11-04 10:49:00,400,2,47.68,2,5,1,8,sleeping
16816,2011-07-13 11:00:00,149,1,47.24,4,3,1,8,potential
15033,2011-08-08 16:18:00,123,1,36.89,4,3,1,8,potential
13748,2011-09-05 09:45:00,95,1,31.6,4,3,1,8,potential
12684,2011-05-16 14:17:00,207,1,30.0,4,3,1,8,potential
17758,2011-05-15 15:31:00,208,1,25.75,4,3,1,8,potential
17759,2011-06-23 13:41:00,169,1,21.95,4,3,1,8,potential
14682,2011-05-22 12:51:00,201,1,20.8,4,3,1,8,potential
14083,2011-05-24 15:22:00,199,1,15.18,4,3,1,8,potential
13148,2011-07-29 08:30:00,133,1,14.850000000000001,4,3,1,8,potential
15296,2011-06-17 11:06:00,175,1,13.899999999999999,4,3,1,8,potential
17027,2011-09-22 12:24:00,78,1,12.4,4,3,1,8,potential
17550,2011-05-26 14:09:00,197,1,10.5,4,3,1,8,potential
15863,2011-05-31 11:36:00,192,1,9.2,4,3,1,8,potential
17685,2010-05-26 11:31:00,562,1,358.65999999999997,1,3,3,7,sleeping
17799,2010-04-15 17:06:00,603,1,356.93,1,3,3,7,sleeping
15303,2010-05-23 12:14:00,565,1,347.96,1,3,3,7,sleeping
14989,2010-02-16 10:40:00,661,1,342.4,1,3,3,7,sleeping
16746,2009-12-18 15:03:00,721,1,340.5,1,3,3,7,sleeping
16742,2010-05-25 09:45:00,563,1,340.32,1,3,3,7,sleeping
13225,2010-02-15 11:50:00,662,1,339.84000000000003,1,3,3,7,sleeping
17172,2009-12-13 11:46:00,726,1,336.82,1,3,3,7,sleeping
13026,2009-12-13 11:34:00,726,1,335.98,1,3,3,7,sleeping
12986,2010-06-07 12:21:00,550,1,328.3,1,3,3,7,sleeping
16471,2010-02-25 10:07:00,652,1,323.38,1,3,3,7,sleeping
16415,2010-05-05 11:51:00,583,1,320.44,1,3,3,7,sleeping
15633,2010-05-11 09:40:00,577,1,319.45,1,3,3,7,sleeping
16565,2010-06-02 12:47:00,555,1,315.0,1,3,3,7,sleeping
13300,2010-05-14 15:56:00,574,1,314.98,1,3,3,7,sleeping
15841,2009-12-20 10:13:00,719,1,313.83000000000004,1,3,3,7,sleeping
13628,2010-02-01 14:44:00,676,1,310.14,1,3,3,7,sleeping
14327,2010-03-19 14:47:00,630,1,308.96,1,3,3,7,sleeping
15755,2009-12-04 08:24:00,735,1,308.75,1,3,3,7,sleeping
15791,2010-03-08 09:41:00,641,1,307.33,1,3,3,7,sleeping
13313,2010-06-07 12:31:00,550,1,305.53,1,3,3,7,sleeping
15039,2010-05-04 10:57:00,584,1,303.85,1,3,3,7,sleeping
18218,2010-02-17 15:11:00,660,1,301.91999999999996,1,3,3,7,sleeping
16135,2010-05-05 09:35:00,583,1,301.9,1,3,3,7,sleeping
13625,2010-04-22 10:50:00,596,1,301.26,1,3,3,7,sleeping
14543,2009-12-17 12:04:00,722,1,299.65,1,3,3,7,sleeping
15421,2010-05-25 15:23:00,563,1,290.62,1,3,3,7,sleeping
17603,2009-12-10 09:44:00,729,1,289.85,1,3,3,7,sleeping
17754,2009-12-11 15:52:00,728,1,285.48,1,3,3,7,sleeping
12987,2010-01-20 09:57:00,688,1,282.33,1,3,3,7,sleeping
16661,2009-12-17 15:39:00,722,1,282.3,1,3,3,7,sleeping
17091,2009-12-16 15:45:00,723,1,276.5,1,3,3,7,sleeping
17191,2010-01-29 13:53:00,679,1,276.07,1,3,3,7,sleeping
16807,2010-03-26 14:38:00,623,1,274.05,1,3,3,7,sleeping
15751,2009-12-13 12:31:00,726,1,272.4,1,3,3,7,sleeping
17338,2010-03-10 16:09:00,639,1,272.16,1,3,3,7,sleeping
13589,2009-12-06 10:26:00,733,1,269.15,1,3,3,7,sleeping
15689,2010-04-01 09:53:00,617,1,266.93,1,3,3,7,sleeping
12655,2010-10-12 09:17:00,423,1,261.35,2,3,2,7,sleeping
12712,2010-11-05 11:49:00,399,1,260.14,2,3,2,7,sleeping
16010,2010-10-31 11:01:00,404,1,259.81,2,3,2,7,sleeping
16733,2010-06-28 10:12:00,529,1,259.68,2,3,2,7,sleeping
15173,2010-10-18 12:01:00,417,1,255.0,2,3,2,7,sleeping
14663,2010-10-05 13:12:00,430,1,254.13,2,3,2,7,sleeping
13049,2010-11-03 15:39:00,401,1,247.56,2,3,2,7,sleeping
16887,2010-11-04 11:29:00,400,1,246.01999999999998,2,3,2,7,sleeping
14693,2010-09-12 13:44:00,453,1,239.5,2,3,2,7,sleeping
17981,2010-10-25 10:40:00,410,1,239.12,2,3,2,7,sleeping
13506,2010-10-20 13:25:00,415,1,230.49,2,3,2,7,sleeping
18258,2010-08-05 13:42:00,491,1,227.16000000000003,2,3,2,7,sleeping
14217,2010-10-18 10:29:00,417,1,226.89999999999998,2,3,2,7,sleeping
16540,2010-10-21 17:22:00,414,1,226.70000000000002,2,3,2,7,sleeping
14484,2010-11-03 13:50:00,401,1,220.38,2,3,2,7,sleeping
18007,2010-11-12 11:08:00,392,1,220.32,2,3,2,7,sleeping
12476,2010-11-02 11:38:00,402,1,216.0,2,3,2,7,sleeping
16686,2010-09-12 11:03:00,453,1,204.79,2,3,2,7,sleeping
15901,2010-06-14 12:39:00,543,1,203.69,2,3,2,7,sleeping
12927,2010-11-10 10:02:00,394,1,197.31,2,3,2,7,sleeping
13515,2010-09-16 15:07:00,449,1,186.60000000000002,2,3,2,7,sleeping
16592,2010-06-30 12:53:00,527,1,185.0,2,3,2,7,sleeping
16458,2010-07-05 12:34:00,522,1,182.63,2,3,2,7,sleeping
12576,2010-09-07 13:42:00,458,1,180.87,2,3,2,7,sleeping
13427,2010-08-19 11:45:00,477,1,176.3,2,3,2,7,sleeping
12841,2010-11-14 11:45:00,390,1,176.1,2,3,2,7,sleeping
14805,2010-07-11 12:59:00,516,1,170.85999999999999,2,3,2,7,sleeping
13874,2010-07-20 09:52:00,507,1,168.5,2,3,2,7,sleeping
17021,2010-09-23 20:01:00,441,1,168.15,2,3,2,7,sleeping
13984,2010-11-08 13:16:00,396,1,168.08,2,3,2,7,sleeping
16121,2010-11-14 11:41:00,390,1,164.87,2,3,2,7,sleeping
16883,2010-06-13 10:35:00,544,1,164.54999999999998,2,3,2,7,sleeping
16827,2010-09-27 14:03:00,438,1,162.72,2,3,2,7,sleeping
16466,2010-10-10 13:46:00,425,1,161.49,2,3,2,7,sleeping
13936,2010-11-22 10:34:00,382,1,154.9,3,3,1,7,ordinary
17714,2011-01-23 10:32:00,320,1,153.0,3,3,1,7,ordinary
14790,2011-03-31 11:49:00,253,1,152.16,3,3,1,7,ordinary
15301,2010-11-26 14:54:00,378,1,150.8,3,3,1,7,ordinary
16043,2011-04-07 11:47:00,246,1,144.10000000000002,3,3,1,7,ordinary
17572,2010-12-01 12:51:00,373,1,141.60000000000002,3,3,1,7,ordinary
13171,2011-02-13 14:16:00,299,1,140.35,3,3,1,7,ordinary
13760,2011-03-28 12:52:00,256,1,135.09,3,3,1,7,ordinary
16168,2011-01-24 14:39:00,319,1,127.70000000000002,3,3,1,7,ordinary
12600,2011-03-20 15:41:00,264,1,124.08000000000001,3,3,1,7,ordinary
14577,2011-04-21 11:31:00,232,1,121.11,3,3,1,7,ordinary
17654,2011-03-07 13:17:00,277,1,117.55,3,3,1,7,ordinary
16011,2011-02-22 15:59:00,290,1,116.09,3,3,1,7,ordinary
17275,2010-11-21 13:26:00,383,1,114.52,3,3,1,7,ordinary
15881,2010-12-10 13:32:00,364,1,114.45000000000002,3,3,1,7,ordinary
16782,2011-04-28 16:39:00,225,1,112.96000000000001,3,3,1,7,ordinary
16928,2011-02-11 11:57:00,301,1,112.5,3,3,1,7,ordinary
13873,2011-05-05 09:13:00,218,1,108.95,3,3,1,7,ordinary
17639,2011-03-08 15:22:00,276,1,108.5,3,3,1,7,ordinary
16019,2011-01-28 13:18:00,315,1,100.8,3,3,1,7,ordinary
14697,2011-05-05 15:39:00,218,1,99.21,3,3,1,7,ordinary
17874,2011-04-28 19:53:00,224,1,94.45,3,3,1,7,ordinary
15235,2011-01-21 14:39:00,322,1,91.8,3,3,1,7,ordinary
17928,2011-04-07 18:03:00,246,1,78.25999999999999,3,3,1,7,ordinary
12410,2011-02-04 10:39:00,308,1,68.0,3,3,1,7,ordinary
16321,2011-02-07 15:01:00,305,1,67.95,3,3,1,7,ordinary
16955,2010-12-06 10:38:00,368,1,66.0,3,3,1,7,ordinary
13573,2011-03-31 14:47:00,253,1,31.770000000000003,3,3,1,7,ordinary
15529,2010-12-10 13:44:00,364,1,25.799999999999997,3,3,1,7,ordinary
15547,2011-02-27 13:52:00,285,1,14.95,3,3,1,7,ordinary
15255,2009-12-03 09:10:00,736,1,260.44,1,3,2,6,sleeping
18025,2010-03-30 17:33:00,619,1,258.45,1,3,2,6,sleeping
16648,2010-04-28 14:58:00,590,1,252.84,1,3,2,6,sleeping
16908,2009-12-17 13:35:00,722,1,252.59,1,3,2,6,sleeping
17147,2010-01-11 09:38:00,697,1,249.6,1,3,2,6,sleeping
17552,2010-05-10 14:08:00,578,1,245.1,1,3,2,6,sleeping
18106,2010-01-15 11:36:00,693,1,244.19,1,3,2,6,sleeping
15607,2010-02-24 08:50:00,653,1,238.09,1,3,2,6,sleeping
15091,2010-02-03 11:50:00,674,1,237.9,1,3,2,6,sleeping
16136,2010-02-14 12:49:00,663,1,237.42,1,3,2,6,sleeping
17307,2010-01-20 12:17:00,688,1,228.96,1,3,2,6,sleeping
14648,2009-12-10 13:59:00,729,1,224.35999999999999,1,3,2,6,sleeping
18131,2010-03-18 08:48:00,631,1,222.95999999999998,1,3,2,6,sleeping
18177,2010-03-21 15:25:00,628,1,220.0,1,3,2,6,sleeping
13414,2010-04-15 17:00:00,603,1,219.85999999999999,1,3,2,6,sleeping
13993,2010-03-01 14:31:00,648,1,217.86,1,3,2,6,sleeping
17050,2010-02-28 11:33:00,649,1,208.93,1,3,2,6,sleeping
17368,2009-12-15 17:45:00,724,1,205.32,1,3,2,6,sleeping
14401,2010-02-11 15:02:00,666,1,193.71,1,3,2,6,sleeping
12951,2010-05-10 11:44:00,578,1,192.15,1,3,2,6,sleeping
14471,2010-04-27 17:12:00,591,1,192.12,1,3,2,6,sleeping
18135,2010-03-15 13:55:00,634,1,190.9,1,3,2,6,sleeping
12677,2010-02-11 13:55:00,666,1,190.7,1,3,2,6,sleeping
15051,2010-02-16 10:44:00,661,1,186.1,1,3,2,6,sleeping
16977,2010-05-02 10:38:00,586,1,186.1,1,3,2,6,sleeping
13010,2010-03-01 11:28:00,648,1,177.12,1,3,2,6,sleeping
13542,2010-02-14 12:22:00,663,1,174.49,1,3,2,6,sleeping
13230,2010-04-30 15:39:00,588,1,174.21,1,3,2,6,sleeping
16720,2009-12-17 17:54:00,722,1,173.22,1,3,2,6,sleeping
17880,2009-12-09 16:13:00,730,1,171.6,1,3,2,6,sleeping
17314,2010-04-11 10:35:00,607,1,168.9,1,3,2,6,sleeping
14955,2009-12-07 11:35:00,732,1,163.77,1,3,2,6,sleeping
18246,2010-04-09 10:19:00,609,1,162.72,1,3,2,6,sleeping
12810,2010-02-01 09:52:00,676,1,159.66,1,3,2,6,sleeping
17019,2010-10-05 11:23:00,430,1,157.74,2,3,1,6,sleeping
18151,2010-10-15 15:29:00,420,1,156.1,2,3,1,6,sleeping
16365,2010-08-20 14:53:00,476,1,155.95,2,3,1,6,sleeping
17390,2010-10-15 11:29:00,420,1,149.3,2,3,1,6,sleeping
15827,2010-06-22 15:50:00,535,1,148.85,2,3,1,6,sleeping
16691,2010-10-17 15:03:00,418,1,142.95,2,3,1,6,sleeping
16668,2010-07-05 14:39:00,522,1,139.06,2,3,1,6,sleeping
18078,2010-10-10 16:01:00,425,1,135.73,2,3,1,6,sleeping
13444,2010-07-21 14:34:00,506,1,135.29,2,3,1,6,sleeping
16221,2010-10-17 12:18:00,418,1,134.6,2,3,1,6,sleeping
14569,2010-09-13 10:51:00,452,1,133.54,2,3,1,6,sleeping
15900,2010-10-22 10:44:00,413,1,132.0,2,3,1,6,sleeping
16359,2010-06-10 15:20:00,547,1,126.35000000000001,2,3,1,6,sleeping
14871,2010-08-03 14:18:00,493,1,125.8,2,3,1,6,sleeping
15451,2010-10-01 13:40:00,434,1,122.95,2,3,1,6,sleeping
14818,2010-09-07 14:16:00,458,1,122.56,2,3,1,6,sleeping
17220,2010-09-08 13:43:00,457,1,110.43,2,3,1,6,sleeping
16832,2010-10-07 08:35:00,428,1,107.46000000000001,2,3,1,6,sleeping
17817,2010-10-13 15:07:00,422,1,104.15,2,3,1,6,sleeping
15611,2010-07-22 14:19:00,505,1,102.0,2,3,1,6,sleeping
18061,2010-07-01 15:46:00,526,1,93.8,2,3,1,6,sleeping
13133,2010-09-06 15:30:00,459,1,90.65,2,3,1,6,sleeping
12376,2010-11-15 12:15:00,389,1,70.6,2,3,1,6,sleeping
13199,2010-11-11 12:23:00,393,1,52.8,2,3,1,6,sleeping
17382,2010-07-01 10:35:00,526,1,40.2,2,3,1,6,sleeping
18053,2010-07-02 11:42:00,525,1,29.849999999999998,2,3,1,6,sleeping
17867,2010-10-25 15:51:00,410,1,29.25,2,3,1,6,sleeping
