antecedent,consequent,support,confidence,lift,support_count
127722,406121,0.003584,1.0,279.0,1
406121,127722,0.003584,1.0,279.0,1
127722,8641,0.003584,1.0,279.0,1
8641,127722,0.003584,1.0,279.0,1
273747,406121,0.003584,1.0,279.0,1
406121,273747,0.003584,1.0,279.0,1
273747,8641,0.003584,1.0,279.0,1
8641,273747,0.003584,1.0,279.0,1
406121,8641,0.003584,1.0,279.0,1
8641,406121,0.003584,1.0,279.0,1
192653,237255,0.003584,1.0,279.0,1
237255,192653,0.003584,1.0,279.0,1
192653,444677,0.003584,1.0,279.0,1
444677,192653,0.003584,1.0,279.0,1
237255,444677,0.003584,1.0,279.0,1
444677,237255,0.003584,1.0,279.0,1
280802,324707,0.003584,1.0,279.0,1
324707,280802,0.003584,1.0,279.0,1
280802,45644,0.003584,1.0,279.0,1
45644,280802,0.003584,1.0,279.0,1
280802,83103,0.003584,1.0,279.0,1
83103,280802,0.003584,1.0,279.0,1
324707,45644,0.003584,1.0,279.0,1
45644,324707,0.003584,1.0,279.0,1
324707,83103,0.003584,1.0,279.0,1
83103,324707,0.003584,1.0,279.0,1
45644,83103,0.003584,1.0,279.0,1
83103,45644,0.003584,1.0,279.0,1
38706,392474,0.003584,1.0,279.0,1
392474,38706,0.003584,1.0,279.0,1
177757,402455,0.003584,1.0,279.0,1
402455,177757,0.003584,1.0,279.0,1
166490,87268,0.003584,1.0,279.0,1
87268,166490,0.003584,1.0,279.0,1
124065,269610,0.003584,1.0,279.0,1
269610,124065,0.003584,1.0,279.0,1
289096,31591,0.003584,1.0,279.0,1
31591,289096,0.003584,1.0,279.0,1
60682,60908,0.003584,1.0,279.0,1
60908,60682,0.003584,1.0,279.0,1
303842,96394,0.003584,1.0,279.0,1
96394,303842,0.003584,1.0,279.0,1
446705,67154,0.003584,1.0,279.0,1
67154,446705,0.003584,1.0,279.0,1
121311,336753,0.003584,1.0,279.0,1
336753,121311,0.003584,1.0,279.0,1
130599,185241,0.003584,1.0,279.0,1
185241,130599,0.003584,1.0,279.0,1
130599,224818,0.003584,1.0,279.0,1
224818,130599,0.003584,1.0,279.0,1
130599,386092,0.003584,1.0,279.0,1
386092,130599,0.003584,1.0,279.0,1
130599,41803,0.003584,1.0,279.0,1
41803,130599,0.003584,1.0,279.0,1
185241,224818,0.003584,1.0,279.0,1
224818,185241,0.003584,1.0,279.0,1
185241,386092,0.003584,1.0,279.0,1
386092,185241,0.003584,1.0,279.0,1
185241,41803,0.003584,1.0,279.0,1
41803,185241,0.003584,1.0,279.0,1
224818,386092,0.003584,1.0,279.0,1
386092,224818,0.003584,1.0,279.0,1
224818,41803,0.003584,1.0,279.0,1
41803,224818,0.003584,1.0,279.0,1
386092,41803,0.003584,1.0,279.0,1
41803,386092,0.003584,1.0,279.0,1
108096,138834,0.003584,1.0,279.0,1
138834,108096,0.003584,1.0,279.0,1
108096,222328,0.003584,1.0,279.0,1
222328,108096,0.003584,1.0,279.0,1
108096,265846,0.003584,1.0,279.0,1
265846,108096,0.003584,1.0,279.0,1
108096,276886,0.003584,1.0,279.0,1
276886,108096,0.003584,1.0,279.0,1
108096,296749,0.003584,1.0,279.0,1
296749,108096,0.003584,1.0,279.0,1
108096,310525,0.003584,1.0,279.0,1
310525,108096,0.003584,1.0,279.0,1
108096,406165,0.003584,1.0,279.0,1
406165,108096,0.003584,1.0,279.0,1
138834,222328,0.003584,1.0,279.0,1
222328,138834,0.003584,1.0,279.0,1
138834,265846,0.003584,1.0,279.0,1
265846,138834,0.003584,1.0,279.0,1
138834,276886,0.003584,1.0,279.0,1
276886,138834,0.003584,1.0,279.0,1
138834,296749,0.003584,1.0,279.0,1
296749,138834,0.003584,1.0,279.0,1
138834,310525,0.003584,1.0,279.0,1
310525,138834,0.003584,1.0,279.0,1
138834,406165,0.003584,1.0,279.0,1
406165,138834,0.003584,1.0,279.0,1
222328,265846,0.003584,1.0,279.0,1
265846,222328,0.003584,1.0,279.0,1
222328,276886,0.003584,1.0,279.0,1
276886,222328,0.003584,1.0,279.0,1
222328,296749,0.003584,1.0,279.0,1
296749,222328,0.003584,1.0,279.0,1
222328,310525,0.003584,1.0,279.0,1
310525,222328,0.003584,1.0,279.0,1
222328,406165,0.003584,1.0,279.0,1
406165,222328,0.003584,1.0,279.0,1
265846,276886,0.003584,1.0,279.0,1
276886,265846,0.003584,1.0,279.0,1
265846,296749,0.003584,1.0,279.0,1
296749,265846,0.003584,1.0,279.0,1
265846,310525,0.003584,1.0,279.0,1
310525,265846,0.003584,1.0,279.0,1
265846,406165,0.003584,1.0,279.0,1
406165,265846,0.003584,1.0,279.0,1
276886,296749,0.003584,1.0,279.0,1
296749,276886,0.003584,1.0,279.0,1
276886,310525,0.003584,1.0,279.0,1
310525,276886,0.003584,1.0,279.0,1
276886,406165,0.003584,1.0,279.0,1
406165,276886,0.003584,1.0,279.0,1
296749,310525,0.003584,1.0,279.0,1
310525,296749,0.003584,1.0,279.0,1
296749,406165,0.003584,1.0,279.0,1
406165,296749,0.003584,1.0,279.0,1
310525,406165,0.003584,1.0,279.0,1
406165,310525,0.003584,1.0,279.0,1
241523,250322,0.003584,1.0,279.0,1
250322,241523,0.003584,1.0,279.0,1
241523,273169,0.003584,1.0,279.0,1
273169,241523,0.003584,1.0,279.0,1
241523,301584,0.003584,1.0,279.0,1
301584,241523,0.003584,1.0,279.0,1
241523,358167,0.003584,1.0,279.0,1
358167,241523,0.003584,1.0,279.0,1
250322,273169,0.003584,1.0,279.0,1
273169,250322,0.003584,1.0,279.0,1
250322,301584,0.003584,1.0,279.0,1
301584,250322,0.003584,1.0,279.0,1
250322,358167,0.003584,1.0,279.0,1
358167,250322,0.003584,1.0,279.0,1
273169,301584,0.003584,1.0,279.0,1
301584,273169,0.003584,1.0,279.0,1
273169,358167,0.003584,1.0,279.0,1
358167,273169,0.003584,1.0,279.0,1
301584,358167,0.003584,1.0,279.0,1
358167,301584,0.003584,1.0,279.0,1
158808,229821,0.003584,1.0,279.0,1
229821,158808,0.003584,1.0,279.0,1
158808,244027,0.003584,1.0,279.0,1
244027,158808,0.003584,1.0,279.0,1
158808,2641,0.003584,1.0,279.0,1
2641,158808,0.003584,1.0,279.0,1
158808,309440,0.003584,1.0,279.0,1
309440,158808,0.003584,1.0,279.0,1
158808,31625,0.003584,1.0,279.0,1
31625,158808,0.003584,1.0,279.0,1
229821,244027,0.003584,1.0,279.0,1
244027,229821,0.003584,1.0,279.0,1
229821,2641,0.003584,1.0,279.0,1
2641,229821,0.003584,1.0,279.0,1
229821,309440,0.003584,1.0,279.0,1
309440,229821,0.003584,1.0,279.0,1
229821,31625,0.003584,1.0,279.0,1
31625,229821,0.003584,1.0,279.0,1
244027,2641,0.003584,1.0,279.0,1
2641,244027,0.003584,1.0,279.0,1
244027,309440,0.003584,1.0,279.0,1
309440,244027,0.003584,1.0,279.0,1
244027,31625,0.003584,1.0,279.0,1
31625,244027,0.003584,1.0,279.0,1
2641,309440,0.003584,1.0,279.0,1
309440,2641,0.003584,1.0,279.0,1
2641,31625,0.003584,1.0,279.0,1
31625,2641,0.003584,1.0,279.0,1
309440,31625,0.003584,1.0,279.0,1
31625,309440,0.003584,1.0,279.0,1
103221,439868,0.003584,1.0,279.0,1
439868,103221,0.003584,1.0,279.0,1
281854,328298,0.003584,1.0,279.0,1
328298,281854,0.003584,1.0,279.0,1
340377,443914,0.003584,1.0,279.0,1
443914,340377,0.003584,1.0,279.0,1
340377,458271,0.003584,1.0,279.0,1
458271,340377,0.003584,1.0,279.0,1
443914,458271,0.003584,1.0,279.0,1
458271,443914,0.003584,1.0,279.0,1
125906,81104,0.003584,1.0,279.0,1
81104,125906,0.003584,1.0,279.0,1
358731,445813,0.003584,1.0,279.0,1
445813,358731,0.003584,1.0,279.0,1
278208,448597,0.003584,1.0,279.0,1
448597,278208,0.003584,1.0,279.0,1
281480,443344,0.003584,1.0,279.0,1
443344,281480,0.003584,1.0,279.0,1
202052,44882,0.003584,1.0,279.0,1
44882,202052,0.003584,1.0,279.0,1
123995,164970,0.003584,1.0,279.0,1
164970,123995,0.003584,1.0,279.0,1
123995,351861,0.003584,1.0,279.0,1
351861,123995,0.003584,1.0,279.0,1
123995,443161,0.003584,1.0,279.0,1
443161,123995,0.003584,1.0,279.0,1
123995,6518,0.003584,1.0,279.0,1
6518,123995,0.003584,1.0,279.0,1
164970,351861,0.003584,1.0,279.0,1
351861,164970,0.003584,1.0,279.0,1
164970,443161,0.003584,1.0,279.0,1
443161,164970,0.003584,1.0,279.0,1
164970,6518,0.003584,1.0,279.0,1
6518,164970,0.003584,1.0,279.0,1
351861,443161,0.003584,1.0,279.0,1
443161,351861,0.003584,1.0,279.0,1
351861,6518,0.003584,1.0,279.0,1
6518,351861,0.003584,1.0,279.0,1
443161,6518,0.003584,1.0,279.0,1
6518,443161,0.003584,1.0,279.0,1
183756,362974,0.003584,1.0,279.0,1
362974,183756,0.003584,1.0,279.0,1
183756,446820,0.003584,1.0,279.0,1
446820,183756,0.003584,1.0,279.0,1
362974,446820,0.003584,1.0,279.0,1
446820,362974,0.003584,1.0,279.0,1
281103,99907,0.003584,1.0,279.0,1
99907,281103,0.003584,1.0,279.0,1
13280,191223,0.003584,1.0,279.0,1
191223,13280,0.003584,1.0,279.0,1
187602,210786,0.003584,1.0,279.0,1
210786,187602,0.003584,1.0,279.0,1
187602,455708,0.003584,1.0,279.0,1
455708,187602,0.003584,1.0,279.0,1
210786,455708,0.003584,1.0,279.0,1
455708,210786,0.003584,1.0,279.0,1
221794,286731,0.003584,1.0,279.0,1
286731,221794,0.003584,1.0,279.0,1
128816,191746,0.003584,1.0,279.0,1
191746,128816,0.003584,1.0,279.0,1
128816,348303,0.003584,1.0,279.0,1
348303,128816,0.003584,1.0,279.0,1
191746,348303,0.003584,1.0,279.0,1
348303,191746,0.003584,1.0,279.0,1
153830,401765,0.003584,1.0,279.0,1
401765,153830,0.003584,1.0,279.0,1
103645,130828,0.003584,1.0,279.0,1
130828,103645,0.003584,1.0,279.0,1
103645,352559,0.003584,1.0,279.0,1
352559,103645,0.003584,1.0,279.0,1
130828,352559,0.003584,1.0,279.0,1
352559,130828,0.003584,1.0,279.0,1
129010,273144,0.003584,1.0,279.0,1
273144,129010,0.003584,1.0,279.0,1
231313,329587,0.003584,1.0,279.0,1
329587,231313,0.003584,1.0,279.0,1
199279,283776,0.003584,1.0,279.0,1
283776,199279,0.003584,1.0,279.0,1
271685,453192,0.003584,1.0,279.0,1
453192,271685,0.003584,1.0,279.0,1
159822,87767,0.003584,1.0,279.0,1
87767,159822,0.003584,1.0,279.0,1
126252,244819,0.003584,1.0,279.0,1
244819,126252,0.003584,1.0,279.0,1
301013,362340,0.003584,1.0,279.0,1
362340,301013,0.003584,1.0,279.0,1
268755,63543,0.003584,1.0,279.0,1
63543,268755,0.003584,1.0,279.0,1
315545,86665,0.003584,1.0,279.0,1
86665,315545,0.003584,1.0,279.0,1
206218,57929,0.003584,1.0,279.0,1
57929,206218,0.003584,1.0,279.0,1
350384,380212,0.003584,1.0,279.0,1
380212,350384,0.003584,1.0,279.0,1
100898,207602,0.003584,1.0,279.0,1
207602,100898,0.003584,1.0,279.0,1
100898,228644,0.003584,1.0,279.0,1
228644,100898,0.003584,1.0,279.0,1
100898,246247,0.003584,1.0,279.0,1
246247,100898,0.003584,1.0,279.0,1
100898,338395,0.003584,1.0,279.0,1
338395,100898,0.003584,1.0,279.0,1
100898,358565,0.003584,1.0,279.0,1
358565,100898,0.003584,1.0,279.0,1
100898,439963,0.003584,1.0,279.0,1
439963,100898,0.003584,1.0,279.0,1
100898,46232,0.003584,1.0,279.0,1
46232,100898,0.003584,1.0,279.0,1
100898,463002,0.003584,1.0,279.0,1
463002,100898,0.003584,1.0,279.0,1
207602,228644,0.003584,1.0,279.0,1
228644,207602,0.003584,1.0,279.0,1
207602,246247,0.003584,1.0,279.0,1
246247,207602,0.003584,1.0,279.0,1
207602,338395,0.003584,1.0,279.0,1
338395,207602,0.003584,1.0,279.0,1
207602,358565,0.003584,1.0,279.0,1
358565,207602,0.003584,1.0,279.0,1
207602,439963,0.003584,1.0,279.0,1
439963,207602,0.003584,1.0,279.0,1
207602,46232,0.003584,1.0,279.0,1
46232,207602,0.003584,1.0,279.0,1
207602,463002,0.003584,1.0,279.0,1
463002,207602,0.003584,1.0,279.0,1
228644,246247,0.003584,1.0,279.0,1
246247,228644,0.003584,1.0,279.0,1
228644,338395,0.003584,1.0,279.0,1
338395,228644,0.003584,1.0,279.0,1
228644,358565,0.003584,1.0,279.0,1
358565,228644,0.003584,1.0,279.0,1
228644,439963,0.003584,1.0,279.0,1
439963,228644,0.003584,1.0,279.0,1
228644,46232,0.003584,1.0,279.0,1
46232,228644,0.003584,1.0,279.0,1
228644,463002,0.003584,1.0,279.0,1
463002,228644,0.003584,1.0,279.0,1
246247,338395,0.003584,1.0,279.0,1
338395,246247,0.003584,1.0,279.0,1
246247,358565,0.003584,1.0,279.0,1
358565,246247,0.003584,1.0,279.0,1
246247,439963,0.003584,1.0,279.0,1
439963,246247,0.003584,1.0,279.0,1
246247,46232,0.003584,1.0,279.0,1
46232,246247,0.003584,1.0,279.0,1
246247,463002,0.003584,1.0,279.0,1
463002,246247,0.003584,1.0,279.0,1
338395,358565,0.003584,1.0,279.0,1
358565,338395,0.003584,1.0,279.0,1
338395,439963,0.003584,1.0,279.0,1
439963,338395,0.003584,1.0,279.0,1
338395,46232,0.003584,1.0,279.0,1
46232,338395,0.003584,1.0,279.0,1
338395,463002,0.003584,1.0,279.0,1
463002,338395,0.003584,1.0,279.0,1
358565,439963,0.003584,1.0,279.0,1
439963,358565,0.003584,1.0,279.0,1
358565,46232,0.003584,1.0,279.0,1
46232,358565,0.003584,1.0,279.0,1
358565,463002,0.003584,1.0,279.0,1
463002,358565,0.003584,1.0,279.0,1
439963,46232,0.003584,1.0,279.0,1
46232,439963,0.003584,1.0,279.0,1
439963,463002,0.003584,1.0,279.0,1
463002,439963,0.003584,1.0,279.0,1
46232,463002,0.003584,1.0,279.0,1
463002,46232,0.003584,1.0,279.0,1
114115,116493,0.003584,1.0,279.0,1
116493,114115,0.003584,1.0,279.0,1
332005,464783,0.003584,1.0,279.0,1
464783,332005,0.003584,1.0,279.0,1
127688,288105,0.003584,1.0,279.0,1
288105,127688,0.003584,1.0,279.0,1
127688,331381,0.003584,1.0,279.0,1
331381,127688,0.003584,1.0,279.0,1
127688,42841,0.003584,1.0,279.0,1
42841,127688,0.003584,1.0,279.0,1
288105,331381,0.003584,1.0,279.0,1
331381,288105,0.003584,1.0,279.0,1
288105,42841,0.003584,1.0,279.0,1
42841,288105,0.003584,1.0,279.0,1
331381,42841,0.003584,1.0,279.0,1
42841,331381,0.003584,1.0,279.0,1
384453,385755,0.003584,1.0,279.0,1
385755,384453,0.003584,1.0,279.0,1
137169,169720,0.007168,1.0,139.5,2
169720,137169,0.007168,1.0,139.5,2
137169,193908,0.007168,1.0,139.5,2
193908,137169,0.007168,1.0,139.5,2
169720,193908,0.007168,1.0,139.5,2
193908,169720,0.007168,1.0,139.5,2
262699,39439,0.007168,1.0,139.5,2
39439,262699,0.007168,1.0,139.5,2
11711,228863,0.003584,1.0,139.5,1
228314,228863,0.003584,1.0,139.5,1
180199,228863,0.003584,1.0,139.5,1
248127,77733,0.003584,1.0,139.5,1
246130,150882,0.003584,1.0,139.5,1
263501,120098,0.003584,1.0,139.5,1
306494,120098,0.003584,1.0,139.5,1
388308,120098,0.003584,1.0,139.5,1
263501,273872,0.003584,1.0,139.5,1
306494,273872,0.003584,1.0,139.5,1
388308,273872,0.003584,1.0,139.5,1
354106,120098,0.003584,1.0,139.5,1
57686,260256,0.003584,1.0,139.5,1
263188,108021,0.003584,1.0,139.5,1
398907,172894,0.003584,1.0,139.5,1
110403,297884,0.003584,1.0,139.5,1
451388,297884,0.003584,1.0,139.5,1
210373,29539,0.003584,1.0,139.5,1
192043,125275,0.003584,1.0,139.5,1
266965,125275,0.003584,1.0,139.5,1
362495,125275,0.003584,1.0,139.5,1
219833,114070,0.003584,1.0,139.5,1
273652,114070,0.003584,1.0,139.5,1
297669,114070,0.003584,1.0,139.5,1
358482,114070,0.003584,1.0,139.5,1
387570,114070,0.003584,1.0,139.5,1
437051,114070,0.003584,1.0,139.5,1
167866,64377,0.003584,1.0,139.5,1
211299,64377,0.003584,1.0,139.5,1
254813,64377,0.003584,1.0,139.5,1
446522,64377,0.003584,1.0,139.5,1
46130,64377,0.003584,1.0,139.5,1
11250,64377,0.003584,1.0,139.5,1
14671,64377,0.003584,1.0,139.5,1
109239,330029,0.003584,1.0,139.5,1
185082,330029,0.003584,1.0,139.5,1
192003,330029,0.003584,1.0,139.5,1
211975,330029,0.003584,1.0,139.5,1
252023,330029,0.003584,1.0,139.5,1
259647,330029,0.003584,1.0,139.5,1
93829,330029,0.003584,1.0,139.5,1
133247,272455,0.003584,1.0,139.5,1
240004,272455,0.003584,1.0,139.5,1
50577,272455,0.003584,1.0,139.5,1
259092,303058,0.003584,1.0,139.5,1
132633,28789,0.003584,1.0,139.5,1
71233,150882,0.003584,1.0,139.5,1
312130,272455,0.003584,1.0,139.5,1
354176,272455,0.003584,1.0,139.5,1
424512,272455,0.003584,1.0,139.5,1
368060,37029,0.003584,1.0,139.5,1
271405,172894,0.003584,1.0,139.5,1
348326,301721,0.003584,1.0,139.5,1
377868,301721,0.003584,1.0,139.5,1
4067,301721,0.003584,1.0,139.5,1
173223,385520,0.003584,1.0,139.5,1
173223,81434,0.003584,1.0,139.5,1
245810,385520,0.003584,1.0,139.5,1
245810,81434,0.003584,1.0,139.5,1
398397,385520,0.003584,1.0,139.5,1
433697,385520,0.003584,1.0,139.5,1
442150,385520,0.003584,1.0,139.5,1
398397,81434,0.003584,1.0,139.5,1
433697,81434,0.003584,1.0,139.5,1
442150,81434,0.003584,1.0,139.5,1
112259,330029,0.003584,1.0,139.5,1
253315,330029,0.003584,1.0,139.5,1
249804,77733,0.003584,1.0,139.5,1
125799,18252,0.003584,1.0,139.5,1
125799,400946,0.003584,1.0,139.5,1
18717,18252,0.003584,1.0,139.5,1
368360,18252,0.003584,1.0,139.5,1
18717,400946,0.003584,1.0,139.5,1
368360,400946,0.003584,1.0,139.5,1
297292,260256,0.003584,1.0,139.5,1
248908,57389,0.003584,1.0,139.5,1
162411,57389,0.003584,1.0,139.5,1
276402,125275,0.003584,1.0,139.5,1
276402,171878,0.003584,1.0,139.5,1
147684,28789,0.003584,1.0,139.5,1
61203,235559,0.003584,1.0,139.5,1
265920,114070,0.003584,1.0,139.5,1
157150,235559,0.003584,1.0,139.5,1
453564,204209,0.003584,1.0,139.5,1
399192,448494,0.003584,1.0,139.5,1
115213,395952,0.003584,1.0,139.5,1
76121,395952,0.003584,1.0,139.5,1
122324,301721,0.003584,1.0,139.5,1
124065,400946,0.003584,1.0,139.5,1
269610,400946,0.003584,1.0,139.5,1
130599,137169,0.003584,1.0,139.5,1
130599,169720,0.003584,1.0,139.5,1
130599,193908,0.003584,1.0,139.5,1
130599,262699,0.003584,1.0,139.5,1
130599,39439,0.003584,1.0,139.5,1
185241,137169,0.003584,1.0,139.5,1
224818,137169,0.003584,1.0,139.5,1
386092,137169,0.003584,1.0,139.5,1
41803,137169,0.003584,1.0,139.5,1
185241,169720,0.003584,1.0,139.5,1
224818,169720,0.003584,1.0,139.5,1
386092,169720,0.003584,1.0,139.5,1
41803,169720,0.003584,1.0,139.5,1
185241,193908,0.003584,1.0,139.5,1
185241,262699,0.003584,1.0,139.5,1
185241,39439,0.003584,1.0,139.5,1
224818,193908,0.003584,1.0,139.5,1
386092,193908,0.003584,1.0,139.5,1
41803,193908,0.003584,1.0,139.5,1
224818,262699,0.003584,1.0,139.5,1
224818,39439,0.003584,1.0,139.5,1
386092,262699,0.003584,1.0,139.5,1
41803,262699,0.003584,1.0,139.5,1
386092,39439,0.003584,1.0,139.5,1
41803,39439,0.003584,1.0,139.5,1
108096,262699,0.003584,1.0,139.5,1
108096,39439,0.003584,1.0,139.5,1
138834,262699,0.003584,1.0,139.5,1
138834,39439,0.003584,1.0,139.5,1
222328,262699,0.003584,1.0,139.5,1
222328,39439,0.003584,1.0,139.5,1
265846,262699,0.003584,1.0,139.5,1
276886,262699,0.003584,1.0,139.5,1
296749,262699,0.003584,1.0,139.5,1
310525,262699,0.003584,1.0,139.5,1
406165,262699,0.003584,1.0,139.5,1
265846,39439,0.003584,1.0,139.5,1
276886,39439,0.003584,1.0,139.5,1
296749,39439,0.003584,1.0,139.5,1
310525,39439,0.003584,1.0,139.5,1
406165,39439,0.003584,1.0,139.5,1
250761,137169,0.003584,1.0,139.5,1
250761,169720,0.003584,1.0,139.5,1
250761,193908,0.003584,1.0,139.5,1
158808,220513,0.003584,1.0,139.5,1
229821,220513,0.003584,1.0,139.5,1
244027,220513,0.003584,1.0,139.5,1
2641,220513,0.003584,1.0,139.5,1
309440,220513,0.003584,1.0,139.5,1
31625,220513,0.003584,1.0,139.5,1
345694,37029,0.003584,1.0,139.5,1
281854,81434,0.003584,1.0,139.5,1
328298,81434,0.003584,1.0,139.5,1
340377,108021,0.003584,1.0,139.5,1
443914,108021,0.003584,1.0,139.5,1
458271,108021,0.003584,1.0,139.5,1
364875,385520,0.003584,1.0,139.5,1
382885,104560,0.003584,1.0,139.5,1
123995,104560,0.003584,1.0,139.5,1
164970,104560,0.003584,1.0,139.5,1
351861,104560,0.003584,1.0,139.5,1
443161,104560,0.003584,1.0,139.5,1
6518,104560,0.003584,1.0,139.5,1
113440,448494,0.003584,1.0,139.5,1
129010,85914,0.003584,1.0,139.5,1
273144,85914,0.003584,1.0,139.5,1
271685,18252,0.003584,1.0,139.5,1
453192,18252,0.003584,1.0,139.5,1
232172,273872,0.003584,1.0,139.5,1
173801,303058,0.003584,1.0,139.5,1
100898,220513,0.003584,1.0,139.5,1
207602,220513,0.003584,1.0,139.5,1
228644,220513,0.003584,1.0,139.5,1
246247,220513,0.003584,1.0,139.5,1
338395,220513,0.003584,1.0,139.5,1
358565,220513,0.003584,1.0,139.5,1
439963,220513,0.003584,1.0,139.5,1
46232,220513,0.003584,1.0,139.5,1
463002,220513,0.003584,1.0,139.5,1
228863,11711,0.003584,0.5,139.5,1
228863,228314,0.003584,0.5,139.5,1
228863,180199,0.003584,0.5,139.5,1
77733,248127,0.003584,0.5,139.5,1
150882,246130,0.003584,0.5,139.5,1
120098,263501,0.003584,0.5,139.5,1
120098,306494,0.003584,0.5,139.5,1
120098,388308,0.003584,0.5,139.5,1
273872,263501,0.003584,0.5,139.5,1
273872,306494,0.003584,0.5,139.5,1
273872,388308,0.003584,0.5,139.5,1
120098,354106,0.003584,0.5,139.5,1
260256,57686,0.003584,0.5,139.5,1
108021,263188,0.003584,0.5,139.5,1
172894,398907,0.003584,0.5,139.5,1
297884,110403,0.003584,0.5,139.5,1
297884,451388,0.003584,0.5,139.5,1
29539,210373,0.003584,0.5,139.5,1
125275,192043,0.003584,0.5,139.5,1
125275,266965,0.003584,0.5,139.5,1
125275,362495,0.003584,0.5,139.5,1
114070,219833,0.003584,0.5,139.5,1
114070,273652,0.003584,0.5,139.5,1
114070,297669,0.003584,0.5,139.5,1
114070,358482,0.003584,0.5,139.5,1
114070,387570,0.003584,0.5,139.5,1
114070,437051,0.003584,0.5,139.5,1
64377,167866,0.003584,0.5,139.5,1
64377,211299,0.003584,0.5,139.5,1
64377,254813,0.003584,0.5,139.5,1
64377,446522,0.003584,0.5,139.5,1
64377,46130,0.003584,0.5,139.5,1
64377,11250,0.003584,0.5,139.5,1
64377,14671,0.003584,0.5,139.5,1
330029,109239,0.003584,0.5,139.5,1
330029,185082,0.003584,0.5,139.5,1
330029,192003,0.003584,0.5,139.5,1
330029,211975,0.003584,0.5,139.5,1
330029,252023,0.003584,0.5,139.5,1
330029,259647,0.003584,0.5,139.5,1
330029,93829,0.003584,0.5,139.5,1
272455,133247,0.003584,0.5,139.5,1
272455,240004,0.003584,0.5,139.5,1
272455,50577,0.003584,0.5,139.5,1
303058,259092,0.003584,0.5,139.5,1
28789,132633,0.003584,0.5,139.5,1
150882,71233,0.003584,0.5,139.5,1
272455,312130,0.003584,0.5,139.5,1
272455,354176,0.003584,0.5,139.5,1
272455,424512,0.003584,0.5,139.5,1
37029,368060,0.003584,0.5,139.5,1
172894,271405,0.003584,0.5,139.5,1
301721,348326,0.003584,0.5,139.5,1
301721,377868,0.003584,0.5,139.5,1
301721,4067,0.003584,0.5,139.5,1
385520,173223,0.003584,0.5,139.5,1
81434,173223,0.003584,0.5,139.5,1
385520,245810,0.003584,0.5,139.5,1
81434,245810,0.003584,0.5,139.5,1
385520,398397,0.003584,0.5,139.5,1
385520,433697,0.003584,0.5,139.5,1
385520,442150,0.003584,0.5,139.5,1
81434,398397,0.003584,0.5,139.5,1
81434,433697,0.003584,0.5,139.5,1
81434,442150,0.003584,0.5,139.5,1
330029,112259,0.003584,0.5,139.5,1
330029,253315,0.003584,0.5,139.5,1
77733,249804,0.003584,0.5,139.5,1
18252,125799,0.003584,0.5,139.5,1
400946,125799,0.003584,0.5,139.5,1
18252,18717,0.003584,0.5,139.5,1
18252,368360,0.003584,0.5,139.5,1
400946,18717,0.003584,0.5,139.5,1
400946,368360,0.003584,0.5,139.5,1
260256,297292,0.003584,0.5,139.5,1
57389,248908,0.003584,0.5,139.5,1
57389,162411,0.003584,0.5,139.5,1
125275,276402,0.003584,0.5,139.5,1
171878,276402,0.003584,0.5,139.5,1
28789,147684,0.003584,0.5,139.5,1
235559,61203,0.003584,0.5,139.5,1
114070,265920,0.003584,0.5,139.5,1
235559,157150,0.003584,0.5,139.5,1
204209,453564,0.003584,0.5,139.5,1
448494,399192,0.003584,0.5,139.5,1
395952,115213,0.003584,0.5,139.5,1
395952,76121,0.003584,0.5,139.5,1
301721,122324,0.003584,0.5,139.5,1
400946,124065,0.003584,0.5,139.5,1
400946,269610,0.003584,0.5,139.5,1
137169,130599,0.003584,0.5,139.5,1
169720,130599,0.003584,0.5,139.5,1
193908,130599,0.003584,0.5,139.5,1
262699,130599,0.003584,0.5,139.5,1
39439,130599,0.003584,0.5,139.5,1
137169,185241,0.003584,0.5,139.5,1
137169,224818,0.003584,0.5,139.5,1
137169,386092,0.003584,0.5,139.5,1
137169,41803,0.003584,0.5,139.5,1
169720,185241,0.003584,0.5,139.5,1
169720,224818,0.003584,0.5,139.5,1
169720,386092,0.003584,0.5,139.5,1
169720,41803,0.003584,0.5,139.5,1
193908,185241,0.003584,0.5,139.5,1
262699,185241,0.003584,0.5,139.5,1
39439,185241,0.003584,0.5,139.5,1
193908,224818,0.003584,0.5,139.5,1
193908,386092,0.003584,0.5,139.5,1
193908,41803,0.003584,0.5,139.5,1
262699,224818,0.003584,0.5,139.5,1
39439,224818,0.003584,0.5,139.5,1
262699,386092,0.003584,0.5,139.5,1
262699,41803,0.003584,0.5,139.5,1
39439,386092,0.003584,0.5,139.5,1
39439,41803,0.003584,0.5,139.5,1
262699,108096,0.003584,0.5,139.5,1
39439,108096,0.003584,0.5,139.5,1
262699,138834,0.003584,0.5,139.5,1
39439,138834,0.003584,0.5,139.5,1
262699,222328,0.003584,0.5,139.5,1
39439,222328,0.003584,0.5,139.5,1
262699,265846,0.003584,0.5,139.5,1
262699,276886,0.003584,0.5,139.5,1
262699,296749,0.003584,0.5,139.5,1
262699,310525,0.003584,0.5,139.5,1
262699,406165,0.003584,0.5,139.5,1
39439,265846,0.003584,0.5,139.5,1
39439,276886,0.003584,0.5,139.5,1
39439,296749,0.003584,0.5,139.5,1
39439,310525,0.003584,0.5,139.5,1
39439,406165,0.003584,0.5,139.5,1
137169,250761,0.003584,0.5,139.5,1
