product_id,popular_score,behavior_count
110403,0.835,5
350163,0.834933,4
218557,0.834839,1
350872,0.834792,3
268049,0.834539,4
411611,0.834465,1
387956,0.834429,1
176648,0.834238,2
295626,0.834172,3
342443,0.834155,2
239571,0.834125,1
465167,0.833988,2
198782,0.833835,3
316769,0.833615,1
435358,0.833496,1
331250,0.833452,2
12996,0.833373,1
57445,0.833342,2
320148,0.83324,2
171131,0.833105,2
221614,0.832816,6
74786,0.832811,1
192654,0.832652,5
62557,0.832273,4
441974,0.832259,3
8096,0.832103,4
299306,0.831998,3
415516,0.831819,2
77189,0.831781,2
258097,0.831525,2
96021,0.831384,3
297858,0.831165,3
319160,0.831109,3
86057,0.831065,7
404121,0.831034,3
112917,0.830815,2
165415,0.830516,3
277183,0.830494,2
34471,0.830394,4
159747,0.830311,4
15358,0.830061,2
185725,0.829956,3
401111,0.829588,3
304742,0.829376,6
462641,0.829354,3
462461,0.829153,2
446567,0.829016,4
318294,0.828712,3
455708,0.82854,1
151873,0.828417,3
267403,0.828352,4
465472,0.828134,5
434851,0.827938,2
282569,0.827859,4
38932,0.827592,4
233320,0.827316,3
282416,0.826959,4
219710,0.826285,2
95263,0.82619,5
52571,0.826045,5
59222,0.8257,3
148574,0.825604,3
434517,0.825481,2
106374,0.824794,3
323578,0.824504,2
260581,0.823892,5
209090,0.823676,5
85831,0.823575,4
201444,0.823437,2
77514,0.82338,7
285412,0.82336,2
14331,0.823103,2
292952,0.822974,3
311742,0.822818,2
466843,0.822754,2
308764,0.822598,2
300670,0.822593,6
59691,0.822339,2
274,0.822198,2
68000,0.821896,4
227790,0.821701,6
148788,0.821056,2
256706,0.820979,3
388755,0.820622,6
195490,0.820469,2
199646,0.820422,3
138230,0.820353,3
320409,0.820073,2
306505,0.819938,7
877,0.819831,2
29539,0.819792,5
449582,0.819635,1
168474,0.819515,2
18282,0.81922,2
84310,0.81918,11
69459,0.819156,3
208270,0.819106,5
38475,0.818873,2
233891,0.8188,1
46982,0.818731,1
79959,0.818598,2
262923,0.818594,5
260036,0.818219,1
148360,0.818181,3
107175,0.818151,1
339032,0.818113,1
91839,0.817709,2
144127,0.817559,2
115889,0.817513,5
303111,0.817084,3
33537,0.817041,1
268257,0.816608,1
405163,0.815733,1
362155,0.815648,3
159858,0.815273,1
436824,0.815166,1
305820,0.815162,1
390206,0.815124,8
459139,0.815108,1
67811,0.815075,6
198504,0.814674,1
462033,0.814635,7
213521,0.814588,1
2142,0.814314,6
99489,0.814293,1
219861,0.814293,1
430556,0.81429,1
46051,0.814266,1
130054,0.814262,4
99729,0.814203,1
6757,0.814088,1
191801,0.814011,1
377809,0.81401,1
100875,0.814009,1
431608,0.814006,1
169396,0.814005,1
154385,0.813915,6
451452,0.81378,3
94128,0.813647,1
364008,0.813357,3
378429,0.813237,1
139742,0.813236,1
125461,0.813175,2
141992,0.813109,5
180080,0.813057,1
31440,0.813054,1
63747,0.812962,1
84919,0.812917,1
59329,0.812873,3
143043,0.812867,1
176283,0.812867,1
22338,0.812866,1
274823,0.812865,1
65490,0.812839,2
55018,0.812716,1
334152,0.812714,1
38430,0.812711,1
141030,0.812681,3
365453,0.812656,1
200537,0.812616,6
412636,0.812595,1
372418,0.81254,3
63651,0.812501,3
225279,0.812489,19
349067,0.812484,1
157765,0.812463,1
377237,0.812453,2
234137,0.812281,1
93104,0.812271,2
370745,0.812235,7
185083,0.812161,1
264439,0.812115,1
336052,0.81211,1
132575,0.812104,1
451046,0.8121,1
272002,0.812098,1
239082,0.812093,1
145907,0.81209,1
82019,0.812087,1
61865,0.812083,1
349846,0.811937,4
392162,0.811832,4
65637,0.811768,1
75922,0.811727,7
188666,0.811505,3
211514,0.811431,1
170396,0.811401,1
338410,0.811318,1
443644,0.811222,1
90241,0.811128,1
264715,0.810766,1
406731,0.810758,1
372248,0.810756,1
114721,0.810729,1
249521,0.810624,1
291285,0.810575,5
208351,0.810559,1
451703,0.810359,1
231396,0.810347,1
366083,0.810153,1
79484,0.810147,11
344262,0.810005,5
351154,0.809992,1
458803,0.809981,4
393078,0.809965,1
404640,0.809816,2
286012,0.809813,2
368245,0.809757,3
14184,0.809633,3
450641,0.809474,5
186507,0.809317,1
215793,0.809234,1
300872,0.809183,4
439023,0.809139,1
109877,0.80913,1
319707,0.809125,1
52874,0.808989,1
223879,0.808929,7
285897,0.808683,1
141920,0.808672,1
287526,0.808446,3
124888,0.808161,2
97565,0.808108,3
158448,0.807635,5
361945,0.807553,3
35881,0.80751,3
119546,0.80746,2
231479,0.807411,1
379513,0.807295,1
291404,0.807119,2
316696,0.807036,1
232042,0.807025,1
221642,0.807012,2
67081,0.806698,1
53178,0.806696,1
188368,0.806692,2
340067,0.806619,2
343861,0.806588,8
445248,0.806586,2
223410,0.806557,1
415448,0.806534,1
227406,0.806534,1
178894,0.806498,1
435167,0.806436,1
219181,0.806424,1
134441,0.806308,2
400161,0.806247,1
331496,0.806126,1
175501,0.805859,1
87850,0.805812,2
261844,0.805799,1
443507,0.805695,3
186588,0.805664,1
149879,0.805641,1
87474,0.805624,1
463863,0.805613,1
198229,0.805605,1
215156,0.805472,1
11168,0.805459,1
279271,0.805459,1
77130,0.805388,1
354476,0.805113,1
412676,0.804983,1
284547,0.804851,5
244202,0.804748,2
133966,0.804728,2
157784,0.804707,2
87284,0.804139,2
125776,0.804116,2
63102,0.804015,9
180604,0.804001,2
225420,0.803839,4
267857,0.803577,2
176424,0.80347,5
191608,0.803435,2
213230,0.803323,2
221980,0.803298,9
362714,0.803281,4
339214,0.802822,2
382499,0.8021,11
392302,0.80205,3
71488,0.802005,2
219462,0.80192,2
88396,0.801814,1
13094,0.801516,3
185241,0.801411,8
446454,0.80122,4
191223,0.801024,9
279373,0.800486,3
409725,0.800449,2
338543,0.800277,2
105227,0.800051,2
16915,0.798759,2
323328,0.798678,7
148790,0.798599,5
324833,0.798467,2
201207,0.79828,2
332175,0.797894,3
351975,0.797567,2
160277,0.797529,2
150376,0.797497,2
250274,0.797366,3
349317,0.797354,3
4959,0.797186,7
198170,0.797131,3
222476,0.796799,3
117007,0.796595,3
179455,0.796498,2
28789,0.79621,2
303025,0.796187,2
27364,0.796011,2
113233,0.795944,10
129138,0.795828,7
64084,0.795814,5
237763,0.795474,10
436753,0.79537,13
277673,0.79519,2
156058,0.795126,2
282063,0.794967,5
35520,0.794828,2
303318,0.794621,1
59842,0.794575,3
197862,0.79451,15
351130,0.794365,7
36977,0.794361,2
367219,0.794131,5
94434,0.794114,2
179834,0.794077,7
413973,0.794066,2
216508,0.793989,6
27494,0.793765,6
41909,0.793547,1
285025,0.792916,1
452045,0.792741,1
5682,0.792721,3
56477,0.792647,3
134298,0.792585,1
74438,0.792393,4
175296,0.792156,1
353016,0.791971,2
98840,0.791968,3
261175,0.791943,1
340140,0.791812,1
346230,0.791801,1
388657,0.791679,5
117167,0.79153,1
98140,0.79123,2
188754,0.791091,1
69285,0.791049,5
219026,0.791021,2
176321,0.790921,1
441315,0.790918,1
454534,0.790843,1
157698,0.790813,1
243616,0.790809,1
193539,0.790743,1
254428,0.79073,1
30083,0.790721,1
279404,0.790694,3
463330,0.790674,1
2060,0.790669,1
369793,0.790526,1
196286,0.790498,1
354620,0.790481,1
304685,0.790475,30
286337,0.790462,2
392146,0.790234,5
4006,0.789663,2
395273,0.789654,5
184391,0.789601,3
37760,0.789502,5
441154,0.789414,2
383368,0.789395,3
61309,0.789202,1
73429,0.788969,3
175407,0.788641,1
406202,0.78837,3
259987,0.787978,1
62627,0.787973,2
244494,0.787928,3
280956,0.787872,1
446705,0.787795,2
90660,0.787775,1
23117,0.787735,1
392026,0.787735,1
39070,0.787732,5
383403,0.787729,1
309038,0.787723,1
373317,0.787716,2
13407,0.787321,2
128174,0.787314,4
322588,0.787255,1
253500,0.787208,2
355143,0.787136,1
338703,0.787013,1
177073,0.787009,1
237741,0.787008,1
159384,0.787006,1
107590,0.786994,1
229309,0.786954,1
322105,0.786886,1
461837,0.786822,1
55047,0.786777,1
409097,0.786775,1
131939,0.786775,1
184491,0.786735,1
230271,0.786686,1
314134,0.786675,1
441033,0.786497,1
160034,0.786469,1
309139,0.786442,9
175751,0.786408,1
375910,0.786405,1
259923,0.786155,1
281655,0.78615,1
278547,0.786139,1
378187,0.78612,1
118856,0.786079,9
441126,0.786067,1
249211,0.786061,1
101451,0.786008,1
65558,0.786001,1
31770,0.785894,1
258346,0.78589,1
347674,0.78589,1
448149,0.785888,1
226355,0.785887,1
289370,0.785877,1
291042,0.785873,1
62481,0.785868,1
124104,0.785867,1
73084,0.785865,1
203319,0.78583,1
412631,0.785822,1
218834,0.785809,1
10986,0.785801,1
187342,0.785791,1
280386,0.785785,1
348131,0.785659,1
118301,0.785473,1
65191,0.785407,2
334601,0.785189,4
156971,0.785172,1
339921,0.785116,4
210215,0.785044,1
177257,0.784742,8
138013,0.784735,1
363106,0.784699,1
87765,0.784614,1
439539,0.784609,1
101487,0.784595,1
425455,0.784513,1
324663,0.784512,1
245129,0.784511,1
51175,0.784511,1
320279,0.78451,1
58758,0.784509,1
224447,0.7845,1
40888,0.784498,1
28156,0.784497,1
139435,0.784338,10
114782,0.784322,1
12905,0.784287,1
250301,0.784278,6
44393,0.784267,1
162479,0.784261,1
367679,0.784204,1
242132,0.784052,1
433596,0.784051,3
432512,0.78405,1
309137,0.784049,1
355874,0.783747,1
440937,0.783457,1
311464,0.783312,6
215983,0.78326,1
38175,0.783147,4
204886,0.782963,3
70818,0.782808,1
140296,0.782671,1
156522,0.782503,6
348793,0.782255,1
116675,0.782197,4
366230,0.782083,1
199892,0.781964,1
192789,0.781827,1
376974,0.781799,5
263477,0.781716,1
237916,0.781455,1
374243,0.781445,2
366478,0.781385,2
159128,0.781228,3
80040,0.780917,1
256747,0.780865,4
125660,0.780855,15
316888,0.780817,5
30024,0.780441,10
336409,0.780435,1
375876,0.780347,1
162892,0.780246,2
114302,0.780103,1
278103,0.780075,8
295026,0.779989,12
29863,0.779909,10
261437,0.779902,1
195854,0.779695,1
251552,0.779612,1
137102,0.779552,17
13516,0.77949,2
48557,0.77945,3
200278,0.779114,2
338592,0.778553,2
14183,0.778102,2
134776,0.778076,4
422891,0.777981,2
458348,0.777638,2
464783,0.777438,3
207425,0.777254,2
345086,0.777233,7
301682,0.776923,2
40321,0.776609,2
234887,0.776451,7
272527,0.776165,7
265872,0.776106,2
82504,0.776089,6
116972,0.776059,2
460433,0.775963,2
114953,0.775442,5
276704,0.775406,15
339541,0.775284,2
9759,0.775233,3
430546,0.774931,13
99139,0.774805,4
29683,0.774643,6
399666,0.77441,3
440220,0.774299,6
76574,0.773967,2
147014,0.773285,2
182665,0.773225,4
57243,0.772835,2
185115,0.772514,16
277525,0.772413,5
137305,0.77225,2
61722,0.772236,2
376051,0.772098,5
444820,0.771933,4
299341,0.771829,2
173291,0.771167,2
368947,0.771008,3
91443,0.77092,2
36464,0.770887,2
345211,0.77077,4
436582,0.770548,2
412260,0.770345,3
16052,0.770291,4
444763,0.769886,6
196540,0.769398,3
829,0.769358,17
314789,0.769203,28
413989,0.769154,1
185246,0.769108,4
171719,0.769103,4
463766,0.768891,3
302563,0.768747,3
311571,0.768742,1
447090,0.768698,1
443378,0.768656,2
356696,0.76832,3
83155,0.768251,1
412906,0.767873,3
147449,0.76723,2
93382,0.766681,7
434289,0.766643,4
39773,0.766194,5
57929,0.766111,2
326956,0.766002,1
271268,0.765937,14
346311,0.765726,1
265775,0.76568,10
316032,0.765515,1
389216,0.765502,1
413865,0.765471,6
271356,0.765379,1
106786,0.765282,3
117052,0.765262,2
105334,0.765243,7
25590,0.765166,3
146041,0.765051,1
103172,0.764977,2
44045,0.764882,3
90230,0.764852,4
159979,0.764842,5
2716,0.764712,48
436450,0.76449,9
394432,0.76438,1
169959,0.764378,1
157725,0.764114,6
300162,0.764041,4
428118,0.763867,1
100847,0.763503,1
278459,0.763465,2
96246,0.763452,1
114347,0.763445,3
364885,0.763421,1
255310,0.76337,1
266701,0.763358,1
276624,0.763288,1
137603,0.763285,1
308854,0.763282,1
365015,0.763268,21
49536,0.763264,1
8425,0.763252,1
66045,0.763248,1
177139,0.763218,1
151973,0.763156,1
272686,0.763133,1
159398,0.76313,1
65615,0.763125,1
9691,0.763121,1
284812,0.763104,1
217185,0.763085,1
105554,0.76307,1
11310,0.763048,1
411412,0.763047,1
329996,0.763046,1
156747,0.763041,1
446001,0.763041,1
143185,0.763039,10
226964,0.763038,1
35640,0.763035,1
86128,0.763032,1
269699,0.762983,1
375326,0.762958,1
56223,0.762951,1
89646,0.762943,5
293799,0.762628,1
98265,0.762615,1
290644,0.762524,1
109844,0.762431,1
340533,0.762357,1
405770,0.762269,14
326432,0.762183,1
359564,0.762051,2
75552,0.761899,1
80226,0.761782,1
257974,0.761548,1
368504,0.76149,1
383795,0.761486,1
70639,0.761377,1
444164,0.761359,1
192998,0.761351,1
250328,0.76133,1
210348,0.761324,1
122102,0.76131,1
193152,0.761301,1
310060,0.76129,1
62658,0.761286,1
156975,0.761282,3
402367,0.76124,1
355870,0.761222,1
448811,0.761204,1
92621,0.761195,1
287727,0.761174,1
290673,0.76116,1
183395,0.761154,1
23770,0.761149,1
219789,0.76114,1
253729,0.761136,1
50107,0.761136,1
49383,0.761129,1
462265,0.761122,1
211365,0.761091,1
21955,0.761064,3
319813,0.76106,1
69990,0.761008,1
55728,0.760998,1
242159,0.760897,1
27981,0.760877,1
258527,0.760818,1
419949,0.760797,1
14466,0.760792,1
185838,0.760787,1
417790,0.760781,1
165549,0.760768,1
439241,0.760749,1
87757,0.760738,1
305291,0.760711,1
183375,0.76069,1
371509,0.760682,1
97127,0.76066,1
277055,0.760646,1
319264,0.760629,1
289033,0.760591,1
348965,0.760565,1
184505,0.760561,4
152746,0.760536,1
279117,0.76052,1
399465,0.760504,1
213603,0.76047,1
402744,0.76039,1
34630,0.760212,1
113437,0.760191,1
303993,0.760173,1
22659,0.760169,1
313733,0.760148,1
47528,0.760125,1
168016,0.760042,1
84956,0.760037,1
443539,0.760031,1
431490,0.76002,1
141300,0.760001,1
39035,0.759988,1
46825,0.759968,1
212025,0.759961,3
40866,0.759951,2
60159,0.759827,3
131903,0.759807,1
20940,0.759716,9
130101,0.759696,1
302321,0.759683,4
24147,0.759682,1
88413,0.759618,2
222076,0.75946,1
418885,0.759295,1
324725,0.75924,1
50609,0.759172,1
239404,0.759075,1
401432,0.759042,1
234253,0.759032,1
273929,0.759009,1
24191,0.758966,1
414406,0.758933,1
136724,0.758929,3
55707,0.758916,1
265810,0.758913,5
129892,0.758911,1
149204,0.758891,1
418302,0.758836,1
184086,0.758813,3
266667,0.758789,1
11973,0.758782,1
85687,0.758737,1
217043,0.758714,1
130225,0.758632,1
29723,0.7586,1
86348,0.758552,1
56630,0.758524,1
452917,0.758339,1
169526,0.758329,1
121413,0.758267,1
322332,0.758229,1
287496,0.758194,1
284323,0.758194,1
402102,0.758178,3
85659,0.75812,1
377380,0.758097,9
59545,0.757954,1
363736,0.757844,1
247948,0.757791,3
418513,0.757701,3
120092,0.75767,1
345743,0.757623,7
215654,0.757548,1
401802,0.757488,1
129793,0.757486,2
209859,0.757481,1
308568,0.757414,1
355715,0.757411,1
298188,0.757175,2
343448,0.757098,3
264456,0.757054,1
337446,0.756983,2
274798,0.756881,11
208523,0.756804,1
167051,0.756761,3
273198,0.75664,1
198363,0.756501,1
316575,0.756341,1
29593,0.756322,1
225117,0.75629,1
229554,0.756234,1
431357,0.756233,1
434867,0.756219,1
339324,0.756193,1
262284,0.756182,1
40285,0.756148,1
164628,0.756128,1
453603,0.756067,1
63406,0.755951,1
29749,0.755923,1
438128,0.755917,1
108530,0.755916,1
50084,0.755867,1
29618,0.75586,1
338461,0.755842,1
412908,0.755767,1
152166,0.755713,1
329490,0.75571,1
461083,0.755688,1
457906,0.755685,2
386609,0.755678,1
22774,0.75565,1
452664,0.755628,2
129440,0.75559,1
358962,0.755583,1
308172,0.755561,1
291433,0.755546,1
439758,0.755535,1
389914,0.755519,1
197210,0.755471,1
167690,0.755297,1
329974,0.755258,2
403445,0.755226,1
402816,0.755202,3
376729,0.75513,1
370285,0.755088,1
259671,0.755051,1
364794,0.75505,1
370746,0.755049,1
317567,0.755045,1
354469,0.755042,1
220150,0.75503,1
120932,0.755017,1
317974,0.755013,1
201799,0.754733,1
418053,0.754647,1
97307,0.754599,1
435849,0.754585,1
204116,0.754507,1
237085,0.754224,1
387782,0.754208,12
191837,0.754196,1
2434,0.754101,1
418036,0.7541,1
103253,0.754072,1
118149,0.754055,2
394360,0.753988,1
28016,0.753985,1
291648,0.753895,1
55282,0.753824,1
270437,0.75374,1
434534,0.753719,1
361537,0.753707,1
361415,0.753686,7
244420,0.753546,1
73134,0.75324,2
203367,0.752904,1
262297,0.752672,7
178935,0.752642,2
13569,0.752541,2
39677,0.752432,12
216732,0.752326,1
285593,0.752007,2
30431,0.751657,2
154166,0.75151,5
247698,0.75127,8
2711,0.751198,2
18058,0.750993,3
386160,0.750618,2
299677,0.750587,9
211033,0.750548,4
209225,0.750444,6
380578,0.750161,4
409842,0.749976,2
204260,0.749973,1
348245,0.749915,5
399583,0.749881,2
214415,0.749619,6
412656,0.74926,4
154357,0.749209,2
21674,0.748991,3
328185,0.748783,3
377286,0.748618,13
227252,0.74859,3
146896,0.748114,4
416511,0.747813,1
276579,0.747812,2
207143,0.747657,2
8786,0.74765,2
285183,0.747428,2
463263,0.747317,1
397311,0.747296,2
129441,0.746895,5
128129,0.746873,3
143310,0.746763,5
319112,0.746226,1
220140,0.745935,2
205764,0.745829,4
232350,0.745794,4
423300,0.745544,2
60323,0.745312,9
109786,0.745246,2
77210,0.745222,5
386126,0.745199,1
63235,0.744688,5
323455,0.744421,4
265703,0.744191,3
356537,0.744188,2
430610,0.744146,3
445846,0.743871,1
179086,0.743867,1
306544,0.74386,3
124733,0.743823,1
153024,0.743812,1
433216,0.743739,3
377370,0.743716,1
127537,0.743676,8
436006,0.743667,1
368762,0.743634,1
216225,0.743459,5
275469,0.743449,2
249804,0.743088,2
230890,0.74284,7
457236,0.74281,2
81981,0.742682,7
162411,0.742607,3
352509,0.74232,5
361427,0.742233,10
376751,0.742127,2
124982,0.742061,3
429354,0.741786,3
166900,0.741446,4
88985,0.741389,9
15824,0.741295,3
19833,0.741147,3
459416,0.741012,4
10885,0.740972,6
429359,0.740629,1
125263,0.740376,2
404056,0.740246,4
452984,0.740166,1
29100,0.740158,6
183236,0.739872,2
30336,0.739722,7
196573,0.739192,1
93831,0.739159,13
158661,0.739154,1
282966,0.739077,1
442876,0.739059,1
197517,0.73899,1
15841,0.738884,1
416838,0.738864,1
347964,0.738859,1
190385,0.738853,1
303893,0.738842,1
296856,0.738755,1
224840,0.738733,1
398760,0.738724,2
303842,0.738696,1
333804,0.738594,1
318547,0.738532,1
46201,0.738525,1
53334,0.738512,1
380125,0.738503,1
14451,0.73849,1
342789,0.738484,2
370779,0.738481,1
298518,0.738463,1
299560,0.738441,1
242151,0.738434,1
249079,0.738419,3
342077,0.738403,1
112478,0.738392,1
197989,0.738388,1
107438,0.738308,7
204955,0.738298,5
96628,0.738236,1
12233,0.738165,10
300844,0.738146,1
423779,0.738131,1
161173,0.738104,2
41803,0.738088,10
176668,0.738038,1
305886,0.737812,1
284000,0.737745,3
324621,0.737675,5
445660,0.737628,2
102907,0.737602,1
252585,0.737585,1
412744,0.737554,1
109308,0.737544,1
306337,0.73746,1
207136,0.737457,1
11021,0.737425,1
45246,0.73742,1
411198,0.73739,3
150439,0.737382,1
197833,0.737267,1
16634,0.737218,1
262826,0.737141,3
101156,0.737028,2
359896,0.73702,4
101791,0.736904,1
335930,0.736563,1
154476,0.736524,3
279649,0.736286,2
206358,0.736248,1
162856,0.735983,1
164344,0.735505,6
56666,0.735349,3
6174,0.735326,4
302964,0.735314,1
25317,0.735274,1
110421,0.735246,5
151945,0.735181,1
112766,0.735174,1
286044,0.735099,7
251779,0.73509,1
425867,0.735071,1
239423,0.73507,1
100074,0.735028,1
153035,0.734944,1
408745,0.734911,1
430928,0.734904,1
96175,0.734822,2
221058,0.734821,3
144940,0.734702,1
172825,0.734632,1
244166,0.734631,1
461028,0.73457,1
185015,0.734564,1
425527,0.734471,3
220033,0.73431,1
273040,0.734226,1
412419,0.733862,1
214025,0.733841,1
370223,0.733635,3
395227,0.733266,1
17189,0.733209,2
252561,0.733144,1
361672,0.732995,1
142143,0.732896,4
364547,0.732893,1
34977,0.732775,2
383343,0.732452,1
157860,0.732442,1
361823,0.732431,1
444823,0.732422,1
333379,0.732344,1
21264,0.732287,1
461439,0.732274,1
343539,0.732263,1
11198,0.732212,2
79684,0.732182,2
68704,0.732093,7
258303,0.732069,5
299475,0.732011,1
151862,0.731978,1
76196,0.731888,5
413504,0.731847,1
309875,0.731837,1
448029,0.731808,1
50194,0.731465,1
439186,0.731462,1
217537,0.731397,13
309012,0.731332,1
91491,0.731264,4
453978,0.731257,2
153767,0.731125,4
134799,0.731093,1
298401,0.731088,2
174947,0.730902,2
390295,0.730776,3
249444,0.730738,1
299038,0.730717,10
343967,0.730651,1
91912,0.730646,1
309821,0.730625,6
39361,0.73054,1
95058,0.730495,1
114226,0.73049,1
443973,0.730486,1
448248,0.730478,1
91055,0.730464,2
306197,0.730431,2
10850,0.730358,1
67678,0.730347,1
150302,0.730302,1
134620,0.730112,1
400342,0.72998,1
421968,0.729913,1
270463,0.729894,1
41755,0.729792,2
359152,0.729563,1
448391,0.729554,1
127033,0.729514,1
222642,0.729498,1
87704,0.729486,2
184890,0.729407,1
194044,0.729318,2
188458,0.729168,1
407320,0.729147,1
428806,0.729146,1
332107,0.729138,2
410176,0.729013,3
173274,0.729012,1
450835,0.728985,3
19588,0.728967,3
267212,0.72858,2
170283,0.728561,4
248361,0.728455,2
48011,0.728418,2
186102,0.728324,1
297221,0.728289,1
19276,0.728012,3
454393,0.727719,2
355179,0.727479,3
129209,0.727393,4
446978,0.727236,7
205948,0.726908,2
354348,0.726891,2
188120,0.726822,2
50133,0.726657,4
351101,0.726243,2
147782,0.726108,2
429907,0.725789,7
6163,0.725756,4
434811,0.725675,2
39359,0.725279,2
20799,0.724988,3
445607,0.724932,2
422022,0.724899,2
294586,0.724843,2
143574,0.724818,2
258271,0.724816,2
241217,0.724654,1
218130,0.724634,3
123092,0.724529,2
346790,0.723839,2
78704,0.723836,3
165058,0.723808,4
171959,0.723763,3
347549,0.723606,4
244636,0.723425,4
52039,0.72305,7
317436,0.723016,2
42126,0.722836,2
67729,0.722721,3
32823,0.722224,7
106431,0.721766,2
9025,0.721751,2
32338,0.721629,4
73001,0.721417,7
207337,0.72103,6
71698,0.720644,2
119064,0.720549,2
39504,0.720385,2
202268,0.720174,3
213647,0.719991,2
206783,0.719893,1
59050,0.719885,3
313707,0.719831,1
227777,0.719779,2
202729,0.719485,4
277082,0.717977,8
188148,0.717926,9
198209,0.717858,25
193990,0.717784,5
309403,0.717642,10
58693,0.717563,3
373893,0.71701,2
178169,0.716809,2
276142,0.716502,4
166100,0.716469,11
411392,0.716439,2
305588,0.716369,9
230785,0.716232,1
176106,0.716187,8
158852,0.716182,3
284821,0.715947,2
445354,0.715936,2
10531,0.715877,2
97651,0.715746,3
273822,0.715707,8
329045,0.715632,1
362365,0.715522,1
135208,0.715129,1
152361,0.715089,4
395017,0.715085,2
391630,0.714866,1
17700,0.714853,1
301188,0.714839,1
133330,0.714822,1
268020,0.714795,1
127560,0.714782,2
457705,0.714753,2
203231,0.714724,1
252314,0.714647,1
128502,0.714554,1
34805,0.714338,1
325048,0.71427,1
464738,0.714262,1
438717,0.714258,1
443938,0.714226,1
429264,0.714209,1
176186,0.714166,1
14258,0.714159,1
378078,0.714154,1
367998,0.714151,3
294792,0.714149,1
392683,0.714143,1
288993,0.714136,1
86194,0.714125,1
121294,0.71411,1
201668,0.714107,1
198664,0.714099,1
134112,0.714065,1
340806,0.714043,1
310795,0.714036,1
219231,0.714026,1
358390,0.713985,1
317929,0.713947,1
310660,0.71393,1
454563,0.713885,1
181535,0.713869,1
193399,0.713862,1
318584,0.713859,1
332802,0.713857,1
219854,0.713849,1
455971,0.713844,1
344982,0.713838,1
237441,0.713806,1
380717,0.713754,1
348054,0.713726,5
134858,0.713714,3
303912,0.713599,3
421702,0.713535,1
152836,0.713457,5
176772,0.713431,4
256938,0.713293,2
120752,0.713283,1
334705,0.713263,3
429304,0.713168,1
99227,0.713018,1
5563,0.712952,3
273299,0.712579,4
8695,0.7125,1
206181,0.712432,1
303637,0.712393,3
358097,0.71208,1
165256,0.712054,1
415315,0.711945,1
274119,0.711901,3
451741,0.71179,1
67045,0.711743,2
45475,0.711534,1
120395,0.711485,1
315751,0.711468,1
421455,0.711446,1
233691,0.711435,1
450672,0.711374,1
372756,0.711368,7
19829,0.711368,1
65801,0.711365,2
62411,0.71136,1
359491,0.711247,2
70092,0.71117,1
259964,0.71101,5
226016,0.710979,5
445937,0.710854,1
74389,0.710799,2
458945,0.710755,1
465582,0.710736,2
441415,0.710726,14
111240,0.710475,6
84468,0.7104,2
365399,0.709937,1
399960,0.709931,1
431990,0.709898,1
379164,0.709858,1
265783,0.709587,7
405339,0.709583,1
410044,0.709544,1
279150,0.709443,2
322618,0.7094,1
273089,0.709334,5
348372,0.708968,1
47037,0.708963,3
332078,0.708871,2
2175,0.708825,1
320829,0.708775,2
37763,0.708657,1
456838,0.708568,1
330718,0.708563,1
355484,0.708539,1
301368,0.708456,1
80173,0.708403,1
101078,0.708165,2
375705,0.708159,2
332828,0.708118,1
445535,0.708069,2
465790,0.708013,2
362216,0.707977,2
365879,0.707887,2
256270,0.707807,2
448428,0.707794,3
144957,0.707769,1
380133,0.707753,1
410218,0.707747,1
398452,0.707736,3
409251,0.707507,1
201098,0.707491,1
248004,0.707375,3
15283,0.707367,2
125284,0.707288,2
98536,0.70715,1
89949,0.707031,1
297497,0.706985,1
268415,0.706983,1
150452,0.706945,1
414178,0.706915,1
265600,0.706849,1
26598,0.706749,6
407403,0.706725,1
224690,0.706661,1
112492,0.70666,1
34937,0.70664,1
464319,0.706631,1
320218,0.706597,1
201246,0.706581,2
107983,0.706509,1
149174,0.70644,3
415125,0.706378,1
45393,0.706358,1
234969,0.706286,2
89090,0.706171,3
355099,0.705985,5
234913,0.705887,1
12748,0.705882,2
81645,0.705849,2
466657,0.70583,2
108659,0.70576,1
458009,0.705713,3
198657,0.705704,3
183762,0.705592,1
58136,0.705484,4
176162,0.705421,3
16068,0.70525,2
310886,0.70519,3
296558,0.705067,2
315769,0.704929,5
439699,0.704551,4
346268,0.704391,3
248711,0.704341,8
90679,0.704267,4
55161,0.704146,5
167866,0.703787,5
9646,0.703784,2
404213,0.703713,5
393169,0.703531,7
276470,0.703491,4
444991,0.703185,5
216046,0.703142,3
334481,0.702967,5
176488,0.702831,2
88594,0.702722,4
262125,0.702694,4
264574,0.702553,3
293808,0.70222,4
318051,0.702047,3
146121,0.701715,2
408805,0.701715,2
361695,0.701564,1
280029,0.701459,5
305198,0.701422,2
96680,0.700861,2
291728,0.700858,5
241858,0.700692,8
208650,0.700518,3
374698,0.700264,2
187849,0.699869,7
463280,0.699721,13
109025,0.699625,4
133052,0.699459,3
446047,0.699403,4
211776,0.698968,7
359995,0.698939,2
447360,0.698882,3
95430,0.698879,3
171019,0.698538,2
8122,0.698521,5
43268,0.698508,3
459110,0.698495,4
92062,0.698299,2
148478,0.698234,6
458608,0.697878,3
332018,0.697646,4
10732,0.697013,3
246196,0.696848,4
318106,0.696375,4
23034,0.696269,4
129332,0.696043,2
141241,0.695968,2
72459,0.695886,2
419468,0.695591,4
69507,0.695525,6
430317,0.695316,6
166209,0.695188,2
395849,0.695143,3
