customer_id,last_order_time,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,segment_name,cart,purchase,view,favorite,unique_product_count,conversion_rate,cluster_id,cluster_name
103637,2015-07-20 04:36:05.010,60.0,2.0,2.0,3.0,3.0,2.0,8.0,ordinary,3,2,19,0,18,0.10526315789473684,1,sleeping_or_churn
1076479,2015-09-03 05:31:53.628,15.0,1.0,1.0,5.0,2.0,1.0,8.0,potential,1,1,23,0,16,0.043478260869565216,1,sleeping_or_churn
1101747,2015-07-30 02:53:18.170,50.0,1.0,2.0,4.0,2.0,2.0,8.0,potential,8,2,41,0,26,0.04878048780487805,1,sleeping_or_churn
1185234,2015-05-15 23:06:20.829,126.0,3.0,3.0,1.0,4.0,3.0,8.0,sleeping,4,3,140,0,104,0.02142857142857143,1,sleeping_or_churn
1340078,2015-08-30 12:43:31.194,19.0,1.0,1.0,5.0,2.0,1.0,8.0,potential,1,1,29,0,14,0.034482758620689655,1,sleeping_or_churn
1353280,2015-08-27 18:00:12.138,22.0,1.0,1.0,5.0,2.0,1.0,8.0,potential,1,1,23,0,2,0.043478260869565216,1,sleeping_or_churn
1357083,2015-06-26 18:19:48.110,84.0,2.0,2.0,3.0,3.0,2.0,8.0,ordinary,0,2,48,0,44,0.041666666666666664,1,sleeping_or_churn
1358147,2015-05-24 01:11:41.357,118.0,4.0,4.0,1.0,4.0,3.0,8.0,sleeping,9,4,17,0,22,0.23529411764705882,1,sleeping_or_churn
166590,2015-07-07 23:37:52.461,73.0,2.0,2.0,3.0,3.0,2.0,8.0,ordinary,1,2,24,0,10,0.08333333333333333,1,sleeping_or_churn
191637,2015-08-24 15:45:26.332,25.0,1.0,1.0,5.0,2.0,1.0,8.0,potential,1,1,20,0,16,0.05,1,sleeping_or_churn
21712,2015-06-27 21:36:01.288,83.0,1.0,3.0,3.0,2.0,3.0,8.0,ordinary,5,3,12,0,13,0.25,1,sleeping_or_churn
218828,2015-08-27 20:09:22.368,22.0,1.0,1.0,5.0,2.0,1.0,8.0,potential,7,1,223,0,214,0.004484304932735426,1,sleeping_or_churn
233979,2015-06-17 19:13:47.370,93.0,1.0,7.0,2.0,2.0,4.0,8.0,churn_risk,5,7,76,0,78,0.09210526315789473,1,sleeping_or_churn
244468,2015-07-19 23:18:35.930,61.0,2.0,2.0,3.0,3.0,2.0,8.0,ordinary,2,2,33,0,26,0.06060606060606061,1,sleeping_or_churn
244756,2015-08-23 02:20:54.592,27.0,1.0,1.0,5.0,2.0,1.0,8.0,potential,2,1,160,0,134,0.00625,1,sleeping_or_churn
269127,2015-05-22 21:26:56.317,119.0,2.0,5.0,1.0,3.0,4.0,8.0,sleeping,13,5,72,0,54,0.06944444444444445,1,sleeping_or_churn
283553,2015-09-06 09:02:06.661,12.0,1.0,1.0,5.0,2.0,1.0,8.0,potential,4,1,36,0,19,0.027777777777777776,1,sleeping_or_churn
339526,2015-08-26 03:38:13.332,23.0,1.0,1.0,5.0,2.0,1.0,8.0,potential,23,1,32,0,28,0.03125,1,sleeping_or_churn
379058,2015-06-14 20:05:50.165,96.0,1.0,6.0,2.0,2.0,4.0,8.0,churn_risk,10,6,54,0,40,0.1111111111111111,1,sleeping_or_churn
407882,2015-07-17 12:51:28.162,63.0,2.0,2.0,3.0,3.0,2.0,8.0,ordinary,0,2,32,0,26,0.0625,1,sleeping_or_churn
427504,2015-09-02 05:00:24.342,16.0,1.0,1.0,5.0,2.0,1.0,8.0,potential,2,1,27,0,17,0.037037037037037035,1,sleeping_or_churn
509017,2015-09-01 17:53:51.839,17.0,1.0,1.0,5.0,2.0,1.0,8.0,potential,1,1,21,0,3,0.047619047619047616,1,sleeping_or_churn
528074,2015-06-16 14:22:43.210,94.0,2.0,3.0,2.0,3.0,3.0,8.0,sleeping,2,3,17,0,8,0.17647058823529413,1,sleeping_or_churn
542702,2015-05-15 22:46:58.391,126.0,3.0,3.0,1.0,4.0,3.0,8.0,sleeping,6,3,47,0,46,0.06382978723404255,1,sleeping_or_churn
547852,2015-05-27 23:13:31.510,114.0,3.0,3.0,1.0,4.0,3.0,8.0,sleeping,7,3,56,0,58,0.05357142857142857,1,sleeping_or_churn
55389,2015-05-19 01:54:02.572,123.0,3.0,3.0,1.0,4.0,3.0,8.0,sleeping,4,3,84,0,80,0.03571428571428571,1,sleeping_or_churn
565978,2015-08-31 21:20:47.924,18.0,1.0,1.0,5.0,2.0,1.0,8.0,potential,5,1,198,0,171,0.005050505050505051,1,sleeping_or_churn
591869,2015-05-31 22:29:28.852,110.0,4.0,4.0,1.0,4.0,3.0,8.0,sleeping,6,4,253,0,209,0.015810276679841896,1,sleeping_or_churn
658626,2015-09-05 13:51:46.527,13.0,1.0,1.0,5.0,2.0,1.0,8.0,potential,4,1,16,0,13,0.0625,1,sleeping_or_churn
672218,2015-07-23 23:13:26.136,57.0,1.0,2.0,4.0,2.0,2.0,8.0,potential,9,2,59,0,34,0.03389830508474576,1,sleeping_or_churn
771571,2015-06-27 06:47:18.851,83.0,2.0,2.0,3.0,3.0,2.0,8.0,ordinary,1,2,33,0,23,0.06060606060606061,1,sleeping_or_churn
896066,2015-09-11 16:30:39.539,7.0,1.0,1.0,5.0,2.0,1.0,8.0,potential,8,1,157,0,147,0.006369426751592357,1,sleeping_or_churn
915126,2015-05-25 20:03:18.437,116.0,3.0,3.0,1.0,4.0,3.0,8.0,sleeping,2,3,65,0,42,0.046153846153846156,1,sleeping_or_churn
927838,2015-05-26 15:29:22.310,115.0,3.0,3.0,1.0,4.0,3.0,8.0,sleeping,2,3,19,0,15,0.15789473684210525,1,sleeping_or_churn
1008739,2015-07-29 20:42:12.092,51.0,1.0,1.0,4.0,2.0,1.0,7.0,potential,2,1,21,0,16,0.047619047619047616,1,sleeping_or_churn
1103914,2015-07-18 19:11:57.333,62.0,1.0,2.0,3.0,2.0,2.0,7.0,ordinary,6,2,36,0,31,0.05555555555555555,1,sleeping_or_churn
1104027,2015-07-24 18:00:48.552,56.0,1.0,1.0,4.0,2.0,1.0,7.0,potential,3,1,30,0,33,0.03333333333333333,1,sleeping_or_churn
1170165,2015-07-30 03:12:04.213,50.0,1.0,1.0,4.0,2.0,1.0,7.0,potential,1,1,29,0,14,0.034482758620689655,1,sleeping_or_churn
1229029,2015-08-19 23:10:28.490,30.0,1.0,1.0,4.0,2.0,1.0,7.0,potential,11,1,28,0,32,0.03571428571428571,1,sleeping_or_churn
1235292,2015-06-01 18:40:18.951,109.0,1.0,4.0,2.0,2.0,3.0,7.0,churn_risk,7,4,15,0,16,0.26666666666666666,1,sleeping_or_churn
12356,2015-07-30 04:36:35.775,50.0,1.0,1.0,4.0,2.0,1.0,7.0,potential,0,1,28,0,25,0.03571428571428571,1,sleeping_or_churn
1243048,2015-08-15 03:47:00.248,34.0,1.0,1.0,4.0,2.0,1.0,7.0,potential,0,1,23,0,22,0.043478260869565216,1,sleeping_or_churn
1254716,2015-06-03 01:24:40.187,108.0,1.0,3.0,2.0,2.0,3.0,7.0,churn_risk,4,3,33,0,22,0.09090909090909091,1,sleeping_or_churn
1287670,2015-06-17 02:38:00.602,94.0,2.0,2.0,2.0,3.0,2.0,7.0,sleeping,2,2,37,0,35,0.05405405405405406,1,sleeping_or_churn
1301173,2015-07-14 00:21:28.545,67.0,1.0,2.0,3.0,2.0,2.0,7.0,ordinary,0,2,42,0,25,0.047619047619047616,1,sleeping_or_churn
1356496,2015-06-23 17:02:11.235,87.0,2.0,2.0,2.0,3.0,2.0,7.0,sleeping,4,2,47,0,39,0.0425531914893617,1,sleeping_or_churn
1369328,2015-08-09 03:44:56.337,40.0,1.0,1.0,4.0,2.0,1.0,7.0,potential,0,1,88,0,4,0.011363636363636364,1,sleeping_or_churn
168685,2015-06-03 02:39:18.897,108.0,2.0,2.0,2.0,3.0,2.0,7.0,sleeping,4,2,50,0,11,0.04,1,sleeping_or_churn
22990,2015-05-31 22:17:22.500,110.0,2.0,3.0,1.0,3.0,3.0,7.0,sleeping,5,3,13,0,13,0.23076923076923078,1,sleeping_or_churn
234593,2015-08-09 11:34:50.085,40.0,1.0,1.0,4.0,2.0,1.0,7.0,potential,1,1,25,0,23,0.04,1,sleeping_or_churn
331366,2015-07-24 15:41:28.168,56.0,1.0,1.0,4.0,2.0,1.0,7.0,potential,1,1,29,0,23,0.034482758620689655,1,sleeping_or_churn
341900,2015-07-22 23:53:33.747,58.0,1.0,1.0,4.0,2.0,1.0,7.0,potential,4,1,42,0,36,0.023809523809523808,1,sleeping_or_churn
358516,2015-06-08 17:17:05.298,102.0,2.0,2.0,2.0,3.0,2.0,7.0,sleeping,5,2,65,0,62,0.03076923076923077,1,sleeping_or_churn
361041,2015-08-19 15:15:48.102,30.0,1.0,1.0,4.0,2.0,1.0,7.0,potential,0,1,157,0,120,0.006369426751592357,1,sleeping_or_churn
481437,2015-07-23 01:52:27.608,58.0,1.0,1.0,4.0,2.0,1.0,7.0,potential,7,1,16,0,21,0.0625,1,sleeping_or_churn
524146,2015-07-04 06:47:36.359,76.0,1.0,2.0,3.0,2.0,2.0,7.0,ordinary,2,2,162,0,128,0.012345679012345678,1,sleeping_or_churn
529925,2015-06-17 16:57:51.826,93.0,1.0,3.0,2.0,2.0,3.0,7.0,churn_risk,1,3,28,0,26,0.10714285714285714,1,sleeping_or_churn
530033,2015-06-05 02:47:31.996,105.0,2.0,2.0,2.0,3.0,2.0,7.0,sleeping,4,2,129,0,113,0.015503875968992248,1,sleeping_or_churn
531661,2015-06-07 22:40:24.966,103.0,2.0,2.0,2.0,3.0,2.0,7.0,sleeping,2,2,102,0,91,0.0196078431372549,1,sleeping_or_churn
572806,2015-07-31 18:04:48.108,49.0,1.0,1.0,4.0,2.0,1.0,7.0,potential,3,1,24,0,18,0.041666666666666664,1,sleeping_or_churn
894153,2015-07-23 19:16:36.710,57.0,1.0,1.0,4.0,2.0,1.0,7.0,potential,1,1,22,0,17,0.045454545454545456,1,sleeping_or_churn
947389,2015-07-01 05:26:30.163,79.0,1.0,2.0,3.0,2.0,2.0,7.0,ordinary,2,2,30,0,21,0.06666666666666667,1,sleeping_or_churn
960004,2015-06-06 23:16:38.049,104.0,2.0,2.0,2.0,3.0,2.0,7.0,sleeping,4,2,48,0,45,0.041666666666666664,1,sleeping_or_churn
1010711,2015-06-21 21:19:45.443,89.0,1.0,2.0,2.0,2.0,2.0,6.0,churn_risk,4,2,24,0,19,0.08333333333333333,1,sleeping_or_churn
1071308,2015-06-26 04:54:18.767,84.0,1.0,1.0,3.0,2.0,1.0,6.0,ordinary,3,1,49,0,31,0.02040816326530612,1,sleeping_or_churn
1176826,2015-07-10 17:35:05.012,70.0,1.0,1.0,3.0,2.0,1.0,6.0,ordinary,3,1,36,0,37,0.027777777777777776,1,sleeping_or_churn
1260481,2015-07-16 17:34:21.113,64.0,1.0,1.0,3.0,2.0,1.0,6.0,ordinary,2,1,22,0,17,0.045454545454545456,1,sleeping_or_churn
1262190,2015-07-13 10:40:56.757,67.0,1.0,1.0,3.0,2.0,1.0,6.0,ordinary,4,1,17,0,10,0.058823529411764705,1,sleeping_or_churn
1317721,2015-06-04 16:44:58.968,106.0,1.0,2.0,2.0,2.0,2.0,6.0,churn_risk,2,2,19,0,19,0.10526315789473684,1,sleeping_or_churn
1330764,2015-06-28 22:41:46.929,82.0,1.0,1.0,3.0,2.0,1.0,6.0,ordinary,6,1,90,0,73,0.011111111111111112,1,sleeping_or_churn
1369915,2015-07-19 19:39:28.464,61.0,1.0,1.0,3.0,2.0,1.0,6.0,ordinary,0,1,17,0,9,0.058823529411764705,1,sleeping_or_churn
241145,2015-07-18 22:45:55.824,62.0,1.0,1.0,3.0,2.0,1.0,6.0,ordinary,1,1,18,0,15,0.05555555555555555,1,sleeping_or_churn
264190,2015-07-19 17:31:30.313,61.0,1.0,1.0,3.0,2.0,1.0,6.0,ordinary,1,1,37,0,32,0.02702702702702703,1,sleeping_or_churn
285368,2015-06-20 01:14:35.870,91.0,1.0,2.0,2.0,2.0,2.0,6.0,churn_risk,2,2,66,0,5,0.030303030303030304,1,sleeping_or_churn
340753,2015-07-01 16:43:31.446,79.0,1.0,1.0,3.0,2.0,1.0,6.0,ordinary,1,1,26,0,3,0.038461538461538464,1,sleeping_or_churn
433583,2015-06-26 17:10:59.002,84.0,1.0,1.0,3.0,2.0,1.0,6.0,ordinary,3,1,48,0,33,0.020833333333333332,1,sleeping_or_churn
460601,2015-06-13 00:18:32.526,98.0,1.0,2.0,2.0,2.0,2.0,6.0,churn_risk,4,2,25,0,15,0.08,1,sleeping_or_churn
480744,2015-05-26 02:56:35.842,115.0,1.0,3.0,1.0,2.0,3.0,6.0,churn_risk,7,3,21,0,15,0.14285714285714285,1,sleeping_or_churn
496313,2015-07-20 23:40:54.040,60.0,1.0,1.0,3.0,2.0,1.0,6.0,ordinary,0,1,20,0,16,0.05,1,sleeping_or_churn
527815,2015-05-10 22:37:21.691,131.0,2.0,2.0,1.0,3.0,2.0,6.0,sleeping,2,2,26,0,26,0.07692307692307693,1,sleeping_or_churn
539043,2015-07-12 18:09:43.385,68.0,1.0,1.0,3.0,2.0,1.0,6.0,ordinary,1,1,44,0,34,0.022727272727272728,1,sleeping_or_churn
664763,2015-06-17 05:16:46.766,93.0,1.0,2.0,2.0,2.0,2.0,6.0,churn_risk,2,2,33,0,18,0.06060606060606061,1,sleeping_or_churn
6699,2015-05-08 02:58:51.976,133.0,2.0,2.0,1.0,3.0,2.0,6.0,sleeping,5,2,41,0,38,0.04878048780487805,1,sleeping_or_churn
719153,2015-07-07 05:02:40.098,73.0,1.0,1.0,3.0,2.0,1.0,6.0,ordinary,4,1,19,0,18,0.05263157894736842,1,sleeping_or_churn
746939,2015-06-05 20:21:12.333,105.0,1.0,2.0,2.0,2.0,2.0,6.0,churn_risk,4,2,17,0,15,0.11764705882352941,1,sleeping_or_churn
754218,2015-05-15 06:39:17.849,126.0,1.0,3.0,1.0,2.0,3.0,6.0,churn_risk,7,3,18,0,18,0.16666666666666666,1,sleeping_or_churn
770983,2015-07-03 05:41:17.076,77.0,1.0,1.0,3.0,2.0,1.0,6.0,ordinary,1,1,32,0,19,0.03125,1,sleeping_or_churn
776534,2015-07-01 14:22:32.354,79.0,1.0,1.0,3.0,2.0,1.0,6.0,ordinary,0,1,75,0,9,0.013333333333333334,1,sleeping_or_churn
791750,2015-07-14 15:56:57.139,66.0,1.0,1.0,3.0,2.0,1.0,6.0,ordinary,3,1,23,0,19,0.043478260869565216,1,sleeping_or_churn
805200,2015-07-06 03:57:18.887,74.0,1.0,1.0,3.0,2.0,1.0,6.0,ordinary,2,1,26,0,27,0.038461538461538464,1,sleeping_or_churn
813971,2015-07-17 23:33:15.443,63.0,1.0,1.0,3.0,2.0,1.0,6.0,ordinary,9,1,34,0,15,0.029411764705882353,1,sleeping_or_churn
825321,2015-06-24 17:13:06.340,86.0,1.0,1.0,3.0,2.0,1.0,6.0,ordinary,3,1,367,0,295,0.0027247956403269754,1,sleeping_or_churn
835779,2015-07-08 04:52:21.880,72.0,1.0,1.0,3.0,2.0,1.0,6.0,ordinary,1,1,34,0,26,0.029411764705882353,1,sleeping_or_churn
855728,2015-05-09 02:53:15.288,132.0,2.0,2.0,1.0,3.0,2.0,6.0,sleeping,1,2,65,0,62,0.03076923076923077,1,sleeping_or_churn
861638,2015-06-29 03:01:52.295,81.0,1.0,1.0,3.0,2.0,1.0,6.0,ordinary,1,1,35,0,26,0.02857142857142857,1,sleeping_or_churn
929807,2015-07-03 01:48:58.791,78.0,1.0,1.0,3.0,2.0,1.0,6.0,ordinary,1,1,22,0,12,0.045454545454545456,1,sleeping_or_churn
937463,2015-05-19 19:58:02.190,122.0,2.0,2.0,1.0,3.0,2.0,6.0,sleeping,2,2,18,0,15,0.1111111111111111,1,sleeping_or_churn
953371,2015-05-21 15:22:39.685,120.0,2.0,2.0,1.0,3.0,2.0,6.0,sleeping,3,2,63,0,36,0.031746031746031744,1,sleeping_or_churn
962131,2015-07-19 00:05:33.294,62.0,1.0,1.0,3.0,2.0,1.0,6.0,ordinary,8,1,102,0,89,0.00980392156862745,1,sleeping_or_churn
969827,2015-06-26 01:57:21.314,85.0,1.0,1.0,3.0,2.0,1.0,6.0,ordinary,2,1,17,0,13,0.058823529411764705,1,sleeping_or_churn
98071,2015-05-29 14:02:52.719,112.0,1.0,4.0,1.0,2.0,3.0,6.0,churn_risk,9,4,42,0,32,0.09523809523809523,1,sleeping_or_churn
983395,2015-06-04 02:54:29.656,106.0,1.0,2.0,2.0,2.0,2.0,6.0,churn_risk,0,2,23,0,17,0.08695652173913043,1,sleeping_or_churn
985837,2015-07-07 19:34:54.823,73.0,1.0,1.0,3.0,2.0,1.0,6.0,ordinary,2,1,38,0,14,0.02631578947368421,1,sleeping_or_churn
1140886,2015-06-19 23:56:39.438,91.0,1.0,1.0,2.0,2.0,1.0,5.0,churn_risk,10,1,23,0,20,0.043478260869565216,1,sleeping_or_churn
1142436,2015-06-17 03:57:10.074,93.0,1.0,1.0,2.0,2.0,1.0,5.0,churn_risk,0,1,19,0,7,0.05263157894736842,1,sleeping_or_churn
1216079,2015-06-06 03:57:24.815,104.0,1.0,1.0,2.0,2.0,1.0,5.0,churn_risk,0,1,28,0,24,0.03571428571428571,1,sleeping_or_churn
1381830,2015-06-08 11:40:12.658,102.0,1.0,1.0,2.0,2.0,1.0,5.0,churn_risk,2,1,94,0,67,0.010638297872340425,1,sleeping_or_churn
1385029,2015-06-22 04:47:51.485,88.0,1.0,1.0,2.0,2.0,1.0,5.0,churn_risk,1,1,26,0,2,0.038461538461538464,1,sleeping_or_churn
1398811,2015-06-06 02:03:03.373,105.0,1.0,1.0,2.0,2.0,1.0,5.0,churn_risk,1,1,29,0,22,0.034482758620689655,1,sleeping_or_churn
343137,2015-06-11 00:38:45.722,100.0,1.0,1.0,2.0,2.0,1.0,5.0,churn_risk,1,1,169,0,135,0.005917159763313609,1,sleeping_or_churn
434418,2015-06-04 17:34:06.631,106.0,1.0,1.0,2.0,2.0,1.0,5.0,churn_risk,0,1,22,0,10,0.045454545454545456,1,sleeping_or_churn
45018,2015-06-11 13:07:18.881,99.0,1.0,1.0,2.0,2.0,1.0,5.0,churn_risk,1,1,44,0,3,0.022727272727272728,1,sleeping_or_churn
460599,2015-06-10 19:38:57.447,100.0,1.0,1.0,2.0,2.0,1.0,5.0,churn_risk,2,1,18,0,11,0.05555555555555555,1,sleeping_or_churn
46535,2015-06-16 16:24:50.628,94.0,1.0,1.0,2.0,2.0,1.0,5.0,churn_risk,4,1,33,0,30,0.030303030303030304,1,sleeping_or_churn
469410,2015-05-27 18:36:36.505,114.0,1.0,2.0,1.0,2.0,2.0,5.0,churn_risk,5,2,21,0,17,0.09523809523809523,1,sleeping_or_churn
491323,2015-06-21 03:36:49.558,89.0,1.0,1.0,2.0,2.0,1.0,5.0,churn_risk,4,1,35,0,22,0.02857142857142857,1,sleeping_or_churn
516261,2015-06-15 20:24:56.970,95.0,1.0,1.0,2.0,2.0,1.0,5.0,churn_risk,1,1,66,0,61,0.015151515151515152,1,sleeping_or_churn
792741,2015-06-10 17:09:05.523,100.0,1.0,1.0,2.0,2.0,1.0,5.0,churn_risk,4,1,54,0,45,0.018518518518518517,1,sleeping_or_churn
917036,2015-06-07 02:57:52.661,103.0,1.0,1.0,2.0,2.0,1.0,5.0,churn_risk,0,1,20,0,11,0.05,1,sleeping_or_churn
1018974,2015-05-07 17:27:06.707,134.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,1,1,33,0,23,0.030303030303030304,1,sleeping_or_churn
1048533,2015-05-21 15:23:13.237,120.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,4,1,15,0,17,0.06666666666666667,1,sleeping_or_churn
104974,2015-05-20 04:29:45.229,121.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,3,1,22,0,20,0.045454545454545456,1,sleeping_or_churn
1271652,2015-05-05 16:46:32.698,136.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,1,1,28,0,12,0.03571428571428571,1,sleeping_or_churn
1288024,2015-05-25 21:05:58.351,116.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,1,1,37,0,34,0.02702702702702703,1,sleeping_or_churn
1311615,2015-05-17 04:11:14.861,124.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,3,1,21,0,12,0.047619047619047616,1,sleeping_or_churn
229157,2015-05-29 20:04:47.859,112.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,3,1,421,0,356,0.0023752969121140144,1,sleeping_or_churn
259928,2015-05-12 00:16:52.436,130.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,0,1,29,0,26,0.034482758620689655,1,sleeping_or_churn
279406,2015-05-24 22:57:35.332,117.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,6,1,37,0,34,0.02702702702702703,1,sleeping_or_churn
321381,2015-05-28 18:00:54.042,113.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,1,1,37,0,10,0.02702702702702703,1,sleeping_or_churn
388612,2015-05-22 06:11:54.122,119.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,2,1,30,0,20,0.03333333333333333,1,sleeping_or_churn
391066,2015-05-17 19:15:27.394,124.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,1,1,24,0,17,0.041666666666666664,1,sleeping_or_churn
417312,2015-05-18 14:13:50.140,123.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,24,1,102,0,69,0.00980392156862745,1,sleeping_or_churn
454690,2015-05-27 17:29:16.065,114.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,2,1,39,0,26,0.02564102564102564,1,sleeping_or_churn
483471,2015-05-26 01:15:09.815,116.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,0,1,20,0,5,0.05,1,sleeping_or_churn
509109,2015-05-26 21:15:30.853,115.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,2,1,39,0,25,0.02564102564102564,1,sleeping_or_churn
556819,2015-05-04 16:37:56.324,137.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,14,1,73,0,53,0.0136986301369863,1,sleeping_or_churn
564199,2015-05-23 04:56:39.724,118.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,2,1,36,0,23,0.027777777777777776,1,sleeping_or_churn
607090,2015-05-21 08:10:53.498,120.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,1,1,19,0,18,0.05263157894736842,1,sleeping_or_churn
617101,2015-05-28 03:39:34.639,113.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,4,1,15,0,15,0.06666666666666667,1,sleeping_or_churn
625795,2015-05-29 20:42:18.144,112.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,2,1,110,0,97,0.00909090909090909,1,sleeping_or_churn
649511,2015-05-06 20:04:41.822,135.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,0,1,45,0,30,0.022222222222222223,1,sleeping_or_churn
856909,2015-05-24 16:15:03.507,117.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,1,1,30,0,17,0.03333333333333333,1,sleeping_or_churn
868057,2015-05-05 18:25:52.897,136.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,5,1,29,0,17,0.034482758620689655,1,sleeping_or_churn
868541,2015-05-04 18:57:08.330,137.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,2,1,22,0,23,0.045454545454545456,1,sleeping_or_churn
929638,2015-05-27 22:53:02.698,114.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,2,1,38,0,32,0.02631578947368421,1,sleeping_or_churn
98499,2015-05-06 00:52:18.986,136.0,1.0,1.0,1.0,2.0,1.0,4.0,churn_risk,0,1,28,0,15,0.03571428571428571,1,sleeping_or_churn
1000294,,0.0,0.0,0.0,,,,0.0,,0,0,20,0,18,0.0,0,sleeping_or_churn
1001230,,0.0,0.0,0.0,,,,0.0,,2,0,27,0,19,0.0,0,sleeping_or_churn
100439,,0.0,0.0,0.0,,,,0.0,,0,0,32,0,27,0.0,0,sleeping_or_churn
1005247,,0.0,0.0,0.0,,,,0.0,,3,0,36,0,19,0.0,0,sleeping_or_churn
1009311,,0.0,0.0,0.0,,,,0.0,,1,0,31,0,15,0.0,0,sleeping_or_churn
1009676,,0.0,0.0,0.0,,,,0.0,,0,0,51,0,1,0.0,0,sleeping_or_churn
1012043,,0.0,0.0,0.0,,,,0.0,,3,0,29,0,19,0.0,0,sleeping_or_churn
1014730,,0.0,0.0,0.0,,,,0.0,,4,0,32,0,14,0.0,0,sleeping_or_churn
1015599,,0.0,0.0,0.0,,,,0.0,,0,0,228,0,172,0.0,0,sleeping_or_churn
1015928,,0.0,0.0,0.0,,,,0.0,,47,0,76,0,93,0.0,0,sleeping_or_churn
1018140,,0.0,0.0,0.0,,,,0.0,,1,0,22,0,11,0.0,0,sleeping_or_churn
1020169,,0.0,0.0,0.0,,,,0.0,,0,0,25,0,13,0.0,0,sleeping_or_churn
1020286,,0.0,0.0,0.0,,,,0.0,,0,0,26,0,23,0.0,0,sleeping_or_churn
1020655,,0.0,0.0,0.0,,,,0.0,,1,0,27,0,23,0.0,0,sleeping_or_churn
1021922,,0.0,0.0,0.0,,,,0.0,,0,0,30,0,28,0.0,0,sleeping_or_churn
1024334,,0.0,0.0,0.0,,,,0.0,,3,0,148,0,129,0.0,0,sleeping_or_churn
1025500,,0.0,0.0,0.0,,,,0.0,,0,0,21,0,13,0.0,0,sleeping_or_churn
1030890,,0.0,0.0,0.0,,,,0.0,,0,0,29,0,28,0.0,0,sleeping_or_churn
1032049,,0.0,0.0,0.0,,,,0.0,,0,0,29,0,29,0.0,0,sleeping_or_churn
1032159,,0.0,0.0,0.0,,,,0.0,,0,0,43,0,42,0.0,0,sleeping_or_churn
1032742,,0.0,0.0,0.0,,,,0.0,,30,0,88,0,79,0.0,0,sleeping_or_churn
103405,,0.0,0.0,0.0,,,,0.0,,0,0,26,0,13,0.0,0,sleeping_or_churn
1034672,,0.0,0.0,0.0,,,,0.0,,2,0,26,0,21,0.0,0,sleeping_or_churn
1037173,,0.0,0.0,0.0,,,,0.0,,7,0,29,0,28,0.0,0,sleeping_or_churn
1037724,,0.0,0.0,0.0,,,,0.0,,0,0,20,0,10,0.0,0,sleeping_or_churn
1039026,,0.0,0.0,0.0,,,,0.0,,45,0,62,0,86,0.0,0,sleeping_or_churn
1046904,,0.0,0.0,0.0,,,,0.0,,0,0,14,0,8,0.0,0,sleeping_or_churn
104829,,0.0,0.0,0.0,,,,0.0,,0,0,41,0,6,0.0,0,sleeping_or_churn
1048300,,0.0,0.0,0.0,,,,0.0,,0,0,20,0,12,0.0,0,sleeping_or_churn
1048816,,0.0,0.0,0.0,,,,0.0,,1,0,31,0,26,0.0,0,sleeping_or_churn
1052034,,0.0,0.0,0.0,,,,0.0,,0,0,38,0,6,0.0,0,sleeping_or_churn
1055121,,0.0,0.0,0.0,,,,0.0,,2,0,20,0,22,0.0,0,sleeping_or_churn
1065157,,0.0,0.0,0.0,,,,0.0,,0,0,24,0,22,0.0,0,sleeping_or_churn
106692,,0.0,0.0,0.0,,,,0.0,,0,0,28,0,28,0.0,0,sleeping_or_churn
1069054,,0.0,0.0,0.0,,,,0.0,,0,0,33,0,24,0.0,0,sleeping_or_churn
1069856,,0.0,0.0,0.0,,,,0.0,,2,0,29,0,15,0.0,0,sleeping_or_churn
1073958,,0.0,0.0,0.0,,,,0.0,,0,0,31,0,23,0.0,0,sleeping_or_churn
1080047,,0.0,0.0,0.0,,,,0.0,,2,0,18,0,17,0.0,0,sleeping_or_churn
